,x_spot,y_spot,new_x_spot,new_y_spot,pixel_x_spot,pixel_y_spot,selected,sp_loc,pixel_x_meta,pixel_y_meta,label,sp_loc_decimals_meta
24x24,24,24,24.205,23.983,5042.74,5025.84,1,24x24,2900.625,1385.87379411765,invasive cancer,24.205x23.983
24x25,24,25,24.182,25.004,5037.74,5249.11,1,24x25,2897.75,1257.438,invasive cancer,24.182x25.004
24x26,24,26,24.12,25.978,5024.27,5462.1,1,24x26,2890.0,1134.91452941176,invasive cancer,24.12x25.978
24x27,24,27,24.213,26.995,5044.48,5684.49,1,24x27,2901.625,1006.98191176471,invasive cancer,24.213x26.995
25x12,25,12,25.024,12.017,5220.72,2409.16,1,25x12,3003.0,2891.12620588235,invasive cancer,25.024x12.017
25x13,25,13,25.037,13.027,5223.54,2630.02,1,25x13,3004.625,2764.07414705882,invasive cancer,25.037x13.027
25x14,25,14,25.068,14.01,5230.28,2844.98,1,25x14,3008.5,2640.41852941177,invasive cancer,25.068x14.01
25x15,25,15,25.113,15.027,5240.06,3067.37,1,25x15,3014.125,2512.48591176471,invasive cancer,25.113x15.027
25x16,25,16,25.056,16.029,5227.67,3286.49,1,25x16,3007.0,2386.44020588235,invasive cancer,25.056x16.029
25x17,25,17,25.12,17.021,5241.58,3503.42,1,25x17,3015.0,2261.65244117647,invasive cancer,25.12x17.021
25x18,25,18,25.128,18.03,5243.32,3724.06,1,25x18,3016.0,2134.72617647059,invasive cancer,25.128x18.03
25x19,25,19,25.074,19.044,5231.58,3945.8,1,25x19,3009.25,2007.17094117647,connective tissue,25.074x19.044
25x20,25,20,25.02,20.039,5219.85,4163.38,1,25x20,3002.5,1882.00579411765,connective tissue,25.02x20.039
25x21,25,21,25.097,21.003,5236.58,4374.19,1,25x21,3012.125,1760.74026470588,connective tissue,25.097x21.003
25x22,25,22,25.093,22.013,5235.71,4595.05,1,25x22,3011.625,1633.68820588235,connective tissue,25.093x22.013
25x23,25,23,25.126,22.958,5242.88,4801.7,1,25x23,3015.75,1514.81276470588,invasive cancer,25.126x22.958
25x24,25,24,25.047,24.003,5225.71,5030.21,1,25x24,3005.875,1383.35791176471,invasive cancer,25.047x24.003
25x25,25,25,25.04,25.004,5224.19,5249.11,1,25x25,3005.0,1257.438,invasive cancer,25.04x25.004
25x26,25,26,25.06,25.991,5228.54,5464.94,1,25x26,3007.5,1133.27920588235,invasive cancer,25.06x25.991
26x12,26,12,26.018,11.992,5436.72,2403.69,1,26x12,3127.25,2894.27105882353,invasive cancer,26.018x11.992
26x13,26,13,26.072,13.013,5448.46,2626.96,1,26x13,3134.0,2765.83526470588,invasive cancer,26.072x13.013
26x14,26,14,26.024,14.017,5438.03,2846.51,1,26x14,3128.0,2639.53797058824,invasive cancer,26.024x14.017
26x15,26,15,25.973,15.022,5426.95,3066.28,1,26x15,3121.625,2513.11488235294,invasive cancer,25.973x15.022
26x16,26,16,26.099,15.996,5454.33,3279.27,1,26x16,3137.375,2390.59141176471,invasive cancer,26.099x15.996
26x17,26,17,26.05,17.012,5443.68,3501.45,1,26x17,3131.25,2262.78458823529,invasive cancer,26.05x17.012
26x18,26,18,26.024,18.003,5438.03,3718.16,1,26x18,3128.0,2138.12261764706,invasive cancer,26.024x18.003
26x19,26,19,26.014,18.989,5435.85,3933.77,1,26x19,3126.75,2014.08961764706,connective tissue,26.014x18.989
3x14,3,14,2.876,14.048,407.68,2853.29,1,3x14,234.5,2635.63835294118,invasive cancer,2.876x14.048
3x17,3,17,2.91,17.053,415.07,3510.41,1,3x17,238.75,2257.62702941176,connective tissue,2.91x17.053
3x18,3,18,2.914,18.049,415.94,3728.22,1,3x18,239.25,2132.33608823529,connective tissue,2.914x18.049
3x19,3,19,2.959,19.04,425.72,3944.92,1,3x19,244.875,2007.67411764706,connective tissue,2.959x19.04
3x20,3,20,2.953,20.014,424.41,4157.91,1,3x20,244.125,1885.15064705882,connective tissue,2.953x20.014
3x21,3,21,2.965,21.029,427.02,4379.87,1,3x21,245.625,1757.46961764706,cancer in situ,2.965x21.029
4x14,4,14,3.913,14.032,633.03,2849.79,1,4x14,364.125,2637.65105882353,invasive cancer,3.913x14.032
4x15,4,15,3.886,15.023,627.16,3066.5,1,4x15,360.75,2512.98908823529,invasive cancer,3.886x15.023
4x16,4,16,3.873,16.045,624.34,3289.99,1,4x16,359.125,2384.4275,connective tissue,3.873x16.045
4x17,4,17,3.863,17.042,622.17,3508.01,1,4x17,357.875,2259.01076470588,cancer in situ,3.863x17.042
4x18,4,18,3.878,18.022,625.43,3722.31,1,4x18,359.75,2135.73252941176,cancer in situ,3.878x18.022
4x19,4,19,3.876,19.022,624.99,3940.99,1,4x19,359.5,2009.93841176471,cancer in situ,3.876x19.022
4x20,4,20,3.924,20.042,635.42,4164.04,1,4x20,365.5,1881.62841176471,cancer in situ,3.924x20.042
4x21,4,21,3.864,21.027,622.38,4379.43,1,4x21,358.0,1757.72120588235,cancer in situ,3.864x21.027
4x22,4,22,3.949,21.988,640.85,4589.58,1,4x22,368.625,1636.83305882353,cancer in situ,3.949x21.988
4x23,4,23,3.876,22.996,624.99,4810.01,1,4x23,359.5,1510.03258823529,cancer in situ,3.876x22.996
4x24,4,24,3.904,23.956,631.08,5019.94,1,4x24,363.0,1389.27023529412,connective tissue,3.904x23.956
5x14,5,14,4.912,14.038,850.13,2851.1,1,5x14,489.0,2636.89629411765,invasive cancer,4.912x14.038
5x15,5,15,4.928,15.043,853.6,3070.87,1,5x15,491.0,2510.47320588235,invasive cancer,4.928x15.043
5x16,5,16,4.9,16.065,847.52,3294.36,1,5x16,487.5,2381.91161764706,connective tissue,4.9x16.065
5x17,5,17,4.95,17.036,858.38,3506.7,1,5x17,493.75,2259.76552941176,cancer in situ,4.95x17.036
5x18,5,18,4.92,18.051,851.87,3728.65,1,5x18,490.0,2132.0845,cancer in situ,4.92x18.051
5x19,5,19,4.991,19.05,867.29,3947.11,1,5x19,498.875,2006.41617647059,cancer in situ,4.991x19.05
5x20,5,20,4.928,20.025,853.6,4160.32,1,5x20,491.0,1883.76691176471,cancer in situ,4.928x20.025
5x21,5,21,4.93,21.022,854.04,4378.34,1,5x21,491.25,1758.35017647059,cancer in situ,4.93x21.022
5x22,5,22,4.927,22.009,853.39,4594.17,1,5x22,490.875,1634.19138235294,cancer in situ,4.927x22.009
5x23,5,23,4.988,22.971,866.64,4804.54,1,5x23,498.5,1513.17744117647,cancer in situ,4.988x22.971
5x24,5,24,4.939,23.936,855.99,5015.56,1,5x24,492.375,1391.78611764706,cancer in situ,4.939x23.936
5x25,5,25,4.968,24.978,862.3,5243.42,1,5x25,496.0,1260.70864705882,undetermined,4.968x24.978
5x27,5,27,4.882,26.972,843.61,5679.47,1,5x27,485.25,1009.87517647059,adipose tissue,4.882x26.972
5x28,5,28,4.973,27.976,863.38,5899.02,1,5x28,496.625,883.577882352941,adipose tissue,4.973x27.976
6x14,6,14,5.865,14.107,1057.23,2866.19,1,6x14,608.125,2628.2165,invasive cancer,5.865x14.107
6x15,6,15,5.847,15.053,1053.31,3073.06,1,6x15,605.875,2509.21526470588,invasive cancer,5.847x15.053
6x16,6,16,5.899,16.031,1064.61,3286.93,1,6x16,612.375,2386.18861764706,connective tissue,5.899x16.031
6x17,6,17,5.856,17.033,1055.27,3506.04,1,6x17,607.0,2260.14291176471,cancer in situ,5.856x17.033
6x18,6,18,5.86,18.033,1056.14,3724.72,1,6x18,607.5,2134.34879411765,cancer in situ,5.86x18.033
6x19,6,19,5.87,19.083,1058.31,3954.33,1,6x19,608.75,2002.26497058824,connective tissue,5.87x19.083
6x20,6,20,5.853,20.052,1054.62,4166.22,1,6x20,606.625,1880.37047058824,connective tissue,5.853x20.052
6x21,6,21,5.842,21.029,1052.23,4379.87,1,6x21,605.25,1757.46961764706,connective tissue,5.842x21.029
6x22,6,22,5.884,22.005,1061.35,4593.3,1,6x22,610.5,1634.69455882353,cancer in situ,5.884x22.005
6x23,6,23,5.873,22.981,1058.96,4806.73,1,6x23,609.125,1511.9195,cancer in situ,5.873x22.981
6x24,6,24,5.892,23.947,1063.09,5017.97,1,6x24,611.5,1390.40238235294,cancer in situ,5.892x23.947
6x25,6,25,5.856,24.96,1055.27,5239.49,1,6x25,607.0,1262.97294117647,adipose tissue,5.856x24.96
6x28,6,28,5.878,27.954,1060.05,5894.21,1,6x28,609.75,886.345352941176,adipose tissue,5.878x27.954
7x14,7,14,6.917,14.041,1285.84,2851.76,1,7x14,739.625,2636.51891176471,invasive cancer,6.917x14.041
7x15,7,15,6.897,15.031,1281.49,3068.25,1,7x15,737.125,2511.98273529412,invasive cancer,6.897x15.031
7x16,7,16,6.921,16.055,1286.71,3292.17,1,7x16,740.125,2383.16955882353,invasive cancer,6.921x16.055
7x17,7,17,6.895,17.086,1281.06,3517.63,1,7x17,736.875,2253.47582352941,connective tissue,6.895x17.086
7x18,7,18,6.937,18.033,1290.18,3724.72,1,7x18,742.125,2134.34879411765,connective tissue,6.937x18.033
7x19,7,19,6.863,19.127,1274.1,3963.95,1,7x19,732.875,1996.73002941176,connective tissue,6.863x19.127
7x20,7,20,6.931,20.038,1288.88,4163.16,1,7x20,741.375,1882.13158823529,connective tissue,6.931x20.038
7x21,7,21,6.938,20.999,1290.4,4373.31,1,7x21,742.25,1761.24344117647,connective tissue,6.938x20.999
7x22,7,22,6.971,22.023,1297.57,4597.24,1,7x22,746.375,1632.43026470588,undetermined,6.971x22.023
7x23,7,23,6.903,23.02,1282.8,4815.26,1,7x23,737.875,1507.01352941176,undetermined,6.903x23.02
7x24,7,24,6.905,23.956,1283.23,5019.94,1,7x24,738.125,1389.27023529412,immune infiltrate,6.905x23.956
7x25,7,25,6.95,24.946,1293.01,5236.43,1,7x25,743.75,1264.73405882353,immune infiltrate,6.95x24.946
7x26,7,26,6.956,25.963,1294.31,5458.82,1,7x26,744.5,1136.80144117647,undetermined,6.956x25.963
7x27,7,27,6.918,26.989,1286.06,5683.18,1,7x27,739.75,1007.73667647059,adipose tissue,6.918x26.989
7x28,7,28,6.948,27.946,1292.57,5892.46,1,7x28,743.5,887.351705882353,adipose tissue,6.948x27.946
8x14,8,14,7.952,13.977,1510.76,2837.76,1,8x14,869.0,2644.56973529412,invasive cancer,7.952x13.977
8x15,8,15,7.94,15.014,1508.15,3064.53,1,8x15,867.5,2514.12123529412,invasive cancer,7.94x15.014
8x16,8,16,7.864,16.036,1491.63,3288.02,1,8x16,858.0,2385.55964705882,invasive cancer,7.864x16.036
8x17,8,17,7.876,17.094,1494.24,3519.38,1,8x17,859.5,2252.46947058824,invasive cancer,7.876x17.094
8x18,8,18,7.868,18.028,1492.5,3723.62,1,8x18,858.5,2134.97776470588,invasive cancer,7.868x18.028
8x19,8,19,7.906,19.1,1500.76,3958.04,1,8x19,863.25,2000.12647058823,invasive cancer,7.906x19.1
8x20,8,20,7.895,20.024,1498.37,4160.1,1,8x20,861.875,1883.89270588235,invasive cancer,7.895x20.024
8x21,8,21,7.908,21.009,1501.19,4375.5,1,8x21,863.5,1759.9855,invasive cancer,7.908x21.009
8x22,8,22,7.847,22.112,1487.94,4616.7,1,8x22,855.875,1621.23458823529,invasive cancer,7.847x22.112
8x23,8,23,7.971,22.999,1514.89,4810.66,1,8x23,871.375,1509.65520588235,invasive cancer,7.971x22.999
8x24,8,24,7.946,23.946,1509.45,5017.75,1,8x24,868.25,1390.52817647059,invasive cancer,7.946x23.946
8x25,8,25,7.925,24.972,1504.89,5242.11,1,8x25,865.625,1261.46341176471,invasive cancer,7.925x24.972
8x26,8,26,7.872,25.984,1493.37,5463.41,1,8x26,859.0,1134.15976470588,adipose tissue,7.872x25.984
8x27,8,27,7.945,27.018,1509.24,5689.52,1,8x27,868.125,1004.08864705882,adipose tissue,7.945x27.018
9x13,9,13,9.051,12.993,1749.58,2622.59,1,9x13,1006.375,2768.35114705882,invasive cancer,9.051x12.993
9x14,9,14,9.018,13.999,1742.41,2842.58,1,9x14,1002.25,2641.80226470588,invasive cancer,9.018x13.999
9x15,9,15,8.986,15.024,1735.46,3066.72,1,9x15,998.25,2512.86329411765,invasive cancer,8.986x15.024
9x16,9,16,9.048,16.007,1748.93,3281.68,1,9x16,1006.0,2389.20767647059,invasive cancer,9.048x16.007
9x17,9,17,9.067,17.022,1753.06,3503.63,1,9x17,1008.375,2261.52664705882,invasive cancer,9.067x17.022
9x18,9,18,9.046,18.015,1748.5,3720.78,1,9x18,1005.75,2136.61308823529,invasive cancer,9.046x18.015
9x19,9,19,8.977,19.108,1733.5,3959.79,1,9x19,997.125,1999.12011764706,invasive cancer,8.977x19.108
9x20,9,20,9.056,20.006,1750.67,4156.16,1,9x20,1007.0,1886.157,invasive cancer,9.056x20.006
9x21,9,21,9.02,20.994,1742.85,4372.22,1,9x21,1002.5,1761.87241176471,invasive cancer,9.02x20.994
9x22,9,22,9.031,22.06,1745.24,4605.33,1,9x22,1003.875,1627.77588235294,invasive cancer,9.031x22.06
9x23,9,23,9.05,22.964,1749.37,4803.01,1,9x23,1006.25,1514.058,invasive cancer,9.05x22.964
9x24,9,24,9.07,23.934,1753.71,5015.13,1,9x24,1008.75,1392.03770588235,invasive cancer,9.07x23.934
9x25,9,25,9.073,24.958,1754.36,5239.05,1,9x25,1009.125,1263.22452941176,invasive cancer,9.073x24.958
9x26,9,26,9.091,25.945,1758.28,5454.88,1,9x26,1011.375,1139.06573529412,invasive cancer,9.091x25.945
9x27,9,27,9.026,27.045,1744.15,5695.43,1,9x27,1003.25,1000.69220588235,adipose tissue,9.026x27.045
