,x_spot,y_spot,new_x_spot,new_y_spot,pixel_x_spot,pixel_y_spot,selected,sp_loc,pixel_x_meta,pixel_y_meta,label,sp_loc_decimals_meta
21x23,21,23,20.897,22.944,5798.73,6365.7,1,21x23,2487.125,1499.90823529412,invasive cancer,20.897x22.944
21x24,21,24,20.897,23.968,5798.73,6662.75,1,21x24,2487.125,1372.51058823529,invasive cancer,20.897x23.968
21x25,21,25,20.905,24.955,5801.06,6949.06,1,21x25,2488.125,1249.71617647059,invasive cancer,20.905x24.955
21x26,21,26,20.907,25.983,5801.65,7247.27,1,21x26,2488.375,1121.82088235294,invasive cancer,20.907x25.983
21x8,21,8,20.881,7.989,5794.07,2027.43,1,21x8,2485.125,3360.48617647059,connective tissue,20.881x7.989
21x9,21,9,20.86,8.932,5787.95,2300.98,1,21x9,2482.5,3243.16588235294,connective tissue,20.86x8.932
22x10,22,10,21.9,9.995,6091.04,2609.34,1,22x10,2612.5,3110.91617647059,connective tissue,21.9x9.995
22x11,22,11,21.896,10.928,6089.88,2880.0,1,22x11,2612.0,2994.84,adipose tissue,21.896x10.928
22x12,22,12,21.901,11.921,6091.34,3168.05,1,22x12,2612.625,2871.29911764706,undetermined,21.901x11.921
22x13,22,13,21.887,12.906,6087.26,3453.79,1,22x13,2610.875,2748.75352941176,invasive cancer,21.887x12.906
22x14,22,14,21.93,13.895,6099.79,3740.69,1,22x14,2616.25,2625.71029411765,invasive cancer,21.93x13.895
22x15,22,15,21.923,14.949,6097.75,4046.44,1,22x15,2615.375,2494.58029411765,connective tissue,21.923x14.949
22x16,22,16,21.904,15.931,6092.21,4331.31,1,22x16,2613.0,2372.40794117647,connective tissue,21.904x15.931
22x17,22,17,21.93,16.954,6099.79,4628.07,1,22x17,2616.25,2245.13470588235,connective tissue,21.93x16.954
22x18,22,18,21.92,17.924,6096.87,4909.45,1,22x18,2615.0,2124.45529411765,invasive cancer,21.92x17.924
22x19,22,19,21.905,18.94,6092.5,5204.18,1,22x19,2613.125,1998.05294117647,invasive cancer,21.905x18.94
22x20,22,20,21.885,19.964,6086.67,5501.23,1,22x20,2610.625,1870.65529411765,invasive cancer,21.885x19.964
22x21,22,21,21.887,20.946,6087.26,5786.1,1,22x21,2610.875,1748.48294117647,invasive cancer,21.887x20.946
22x22,22,22,21.921,21.964,6097.16,6081.41,1,22x22,2615.125,1621.83176470588,invasive cancer,21.921x21.964
22x23,22,23,21.886,22.952,6086.96,6368.02,1,22x23,2610.75,1498.91294117647,invasive cancer,21.886x22.952
22x24,22,24,21.908,23.974,6093.38,6664.49,1,22x24,2613.5,1371.76411764706,invasive cancer,21.908x23.974
22x25,22,25,21.9,24.962,6091.04,6951.09,1,22x25,2612.5,1248.84529411765,invasive cancer,21.9x24.962
22x26,22,26,21.866,26.003,6081.13,7253.08,1,22x26,2608.25,1119.33264705882,invasive cancer,21.866x26.003
22x8,22,8,21.894,7.985,6089.3,2026.27,1,22x8,2611.75,3360.98382352941,connective tissue,21.894x7.985
22x9,22,9,21.905,8.963,6092.5,2309.97,1,22x9,2613.125,3239.30911764706,connective tissue,21.905x8.963
23x10,23,10,23.034,9.959,6421.53,2598.9,1,23x10,2754.25,3115.395,connective tissue,23.034x9.959
23x11,23,11,23.044,10.964,6424.45,2890.44,1,23x11,2755.5,2990.36117647059,invasive cancer,23.044x10.964
23x12,23,12,22.958,12.042,6399.38,3203.15,1,23x12,2744.75,2856.24529411765,invasive cancer,22.958x12.042
23x13,23,13,22.987,12.993,6407.84,3479.03,1,23x13,2748.375,2737.92970588235,invasive cancer,22.987x12.993
23x14,23,14,22.974,13.891,6404.05,3739.53,1,23x14,2746.75,2626.20794117647,invasive cancer,22.974x13.891
23x15,23,15,23.052,14.905,6426.78,4033.68,1,23x15,2756.5,2500.05441176471,connective tissue,23.052x14.905
23x16,23,16,23.017,15.969,6416.58,4342.33,1,23x16,2752.125,2367.68029411765,connective tissue,23.017x15.969
23x17,23,17,23.013,16.974,6415.41,4633.87,1,23x17,2751.625,2242.64647058824,immune infiltrate,23.013x16.974
23x18,23,18,23.035,18.013,6421.83,4935.27,1,23x18,2754.375,2113.38264705882,immune infiltrate,23.035x18.013
23x19,23,19,23.016,18.995,6416.29,5220.14,1,23x19,2752.0,1991.21029411765,invasive cancer,23.016x18.995
23x20,23,20,23.039,19.989,6422.99,5508.49,1,23x20,2754.875,1867.545,invasive cancer,23.039x19.989
23x21,23,21,23.01,21.009,6414.54,5804.38,1,23x21,2751.25,1740.645,invasive cancer,23.01x21.009
23x22,23,22,23.028,22.016,6419.79,6096.49,1,23x22,2753.5,1615.36235294118,invasive cancer,23.028x22.016
23x23,23,23,23.015,22.988,6416.0,6378.46,1,23x23,2751.875,1494.43411764706,invasive cancer,23.015x22.988
23x24,23,24,23.017,24.016,6416.58,6676.67,1,23x24,2752.125,1366.53882352941,invasive cancer,23.017x24.016
23x25,23,25,23.044,25.023,6424.45,6968.79,1,23x25,2755.5,1241.25617647059,invasive cancer,23.044x25.023
23x26,23,26,23.031,26.039,6420.66,7263.52,1,23x26,2753.875,1114.85382352941,invasive cancer,23.031x26.039
23x9,23,9,22.999,8.991,6411.33,2318.1,1,23x9,2749.875,3235.82558823529,connective tissue,22.999x8.991
24x10,24,10,23.98,9.972,6697.23,2602.67,1,24x10,2872.5,3113.77764705882,adipose tissue,23.98x9.972
24x11,24,11,23.985,10.97,6698.69,2892.18,1,24x11,2873.125,2989.61470588235,invasive cancer,23.985x10.97
24x12,24,12,24.009,11.958,6705.69,3178.79,1,24x12,2876.125,2866.69588235294,adipose tissue,24.009x11.958
24x13,24,13,23.985,12.951,6698.69,3466.84,1,24x13,2873.125,2743.155,adipose tissue,23.985x12.951
24x14,24,14,23.974,13.965,6695.49,3760.99,1,24x14,2871.75,2617.00147058824,adipose tissue,23.974x13.965
24x15,24,15,23.971,14.97,6694.61,4052.53,1,24x15,2871.375,2491.96764705882,connective tissue,23.971x14.97
24x16,24,16,23.986,15.978,6698.98,4344.94,1,24x16,2873.25,2366.56058823529,undetermined,23.986x15.978
24x17,24,17,23.999,16.955,6702.77,4628.36,1,24x17,2874.875,2245.01029411765,undetermined,23.999x16.955
24x18,24,18,24.03,17.95,6711.81,4917.0,1,24x18,2878.75,2121.22058823529,immune infiltrate,24.03x17.95
24x19,24,19,23.981,19.004,6697.53,5222.75,1,24x19,2872.625,1990.09058823529,invasive cancer,23.981x19.004
24x20,24,20,24.001,20.0,6703.35,5511.68,1,24x20,2875.125,1866.17647058824,invasive cancer,24.001x20.0
24x21,24,21,23.998,20.994,6702.48,5800.02,1,24x21,2874.75,1742.51117647059,invasive cancer,23.998x20.994
24x23,24,23,23.978,22.994,6696.65,6380.2,1,24x23,2872.25,1493.68764705882,invasive cancer,23.978x22.994
24x24,24,24,23.998,24.013,6702.48,6675.8,1,24x24,2874.75,1366.91205882353,invasive cancer,23.998x24.013
24x25,24,25,24.005,24.972,6704.52,6954.0,1,24x25,2875.625,1247.60117647059,invasive cancer,24.005x24.972
24x9,24,9,23.978,8.997,6696.65,2319.84,1,24x9,2872.25,3235.07911764706,connective tissue,23.978x8.997
25x10,25,10,24.958,9.959,6982.26,2598.9,1,25x10,2994.75,3115.395,adipose tissue,24.958x9.959
25x11,25,11,24.956,10.971,6981.68,2892.47,1,25x11,2994.5,2989.49029411765,invasive cancer,24.956x10.971
25x12,25,12,24.944,11.95,6978.18,3176.47,1,25x12,2993.0,2867.69117647059,adipose tissue,24.944x11.95
25x13,25,13,24.961,12.958,6983.13,3468.88,1,25x13,2995.125,2742.28411764706,adipose tissue,24.961x12.958
25x14,25,14,24.987,13.973,6990.71,3763.31,1,25x14,2998.375,2616.00617647059,undetermined,24.987x13.973
25x15,25,15,24.976,14.928,6987.51,4040.35,1,25x15,2997.0,2497.19294117647,connective tissue,24.976x14.928
25x16,25,16,24.963,15.979,6983.72,4345.23,1,25x16,2995.375,2366.43617647059,cancer in situ,24.963x15.979
25x17,25,17,24.942,16.962,6977.6,4630.39,1,25x17,2992.75,2244.13941176471,cancer in situ,24.942x16.962
25x18,25,18,24.968,17.98,6985.17,4925.7,1,25x18,2996.0,2117.48823529412,connective tissue,24.968x17.98
25x19,25,19,24.964,18.992,6984.01,5219.27,1,25x19,2995.5,1991.58352941176,connective tissue,24.964x18.992
25x20,25,20,24.951,19.989,6980.22,5508.49,1,25x20,2993.875,1867.545,invasive cancer,24.951x19.989
25x21,25,21,24.953,21.007,6980.8,5803.8,1,25x21,2994.125,1740.89382352941,invasive cancer,24.953x21.007
25x22,25,22,24.959,22.005,6982.55,6093.3,1,25x22,2994.875,1616.73088235294,invasive cancer,24.959x22.005
25x23,25,23,24.976,23.018,6987.51,6387.16,1,25x23,2997.0,1490.70176470588,invasive cancer,24.976x23.018
26x10,26,10,25.952,9.952,7271.95,2596.87,1,26x10,3119.0,3116.26588235294,undetermined,25.952x9.952
26x11,26,11,25.968,10.966,7276.61,2891.02,1,26x11,3121.0,2990.11235294118,undetermined,25.968x10.966
26x12,26,12,25.951,11.943,7271.66,3174.44,1,26x12,3118.875,2868.56205882353,connective tissue,25.951x11.943
26x13,26,13,25.953,12.921,7272.24,3458.14,1,26x13,3119.125,2746.88735294118,connective tissue,25.953x12.921
26x14,26,14,25.958,13.957,7273.7,3758.67,1,26x14,3119.75,2617.99676470588,connective tissue,25.958x13.957
26x15,26,15,25.967,14.947,7276.32,4045.86,1,26x15,3120.875,2494.82911764706,cancer in situ,25.967x14.947
26x16,26,16,25.987,15.973,7282.15,4343.49,1,26x16,3123.375,2367.18264705882,cancer in situ,25.987x15.973
26x17,26,17,25.961,16.951,7274.57,4627.2,1,26x17,3120.125,2245.50794117647,connective tissue,25.961x16.951
26x18,26,18,25.971,17.947,7277.49,4916.13,1,26x18,3121.375,2121.59382352941,connective tissue,25.971x17.947
26x19,26,19,25.963,18.974,7275.15,5214.05,1,26x19,3120.375,1993.82294117647,connective tissue,25.963x18.974
26x20,26,20,25.964,19.976,7275.45,5504.71,1,26x20,3120.5,1869.16235294118,connective tissue,25.964x19.976
26x21,26,21,25.965,20.981,7275.74,5796.25,1,26x21,3120.625,1744.12852941176,connective tissue,25.965x20.981
26x22,26,22,25.944,21.968,7269.62,6082.57,1,26x22,3118.0,1621.33411764706,undetermined,25.944x21.968
27x11,27,11,26.907,10.928,7550.27,2880.0,1,27x11,3238.375,2994.84,invasive cancer,26.907x10.928
27x12,27,12,26.889,11.914,7545.03,3166.02,1,27x12,3236.125,2872.17,invasive cancer,26.889x11.914
27x13,27,13,26.899,12.911,7547.94,3455.24,1,27x13,3237.375,2748.13147058824,invasive cancer,26.899x12.911
27x14,27,14,26.897,13.929,7547.36,3750.55,1,27x14,3237.125,2621.48029411765,connective tissue,26.897x13.929
27x15,27,15,26.899,14.923,7547.94,4038.9,1,27x15,3237.375,2497.815,connective tissue,26.899x14.923
27x16,27,16,26.909,15.936,7550.85,4332.76,1,27x16,3238.625,2371.78588235294,connective tissue,26.909x15.936
27x17,27,17,26.908,16.936,7550.56,4622.85,1,27x17,3238.5,2247.37411764706,immune infiltrate,26.908x16.936
27x18,27,18,26.901,17.952,7548.52,4917.58,1,27x18,3237.625,2120.97176470588,immune infiltrate,26.901x17.952
27x19,27,19,26.887,18.929,7544.44,5200.99,1,27x19,3235.875,1999.42147058824,connective tissue,26.887x18.929
27x20,27,20,26.89,19.929,7545.32,5491.08,1,27x20,3236.25,1875.00970588235,connective tissue,26.89x19.929
27x21,27,21,26.9,20.957,7548.23,5789.29,1,27x21,3237.5,1747.11441176471,connective tissue,26.9x20.957
27x22,27,22,26.89,21.964,7545.32,6081.41,1,27x22,3236.25,1621.83176470588,undetermined,26.89x21.964
28x11,28,11,27.877,10.95,7832.97,2886.38,1,28x11,3359.625,2992.10294117647,invasive cancer,27.877x10.95
28x12,28,12,27.895,11.942,7838.21,3174.15,1,28x12,3361.875,2868.68647058824,invasive cancer,27.895x11.942
28x13,28,13,27.885,12.95,7835.3,3466.55,1,28x13,3360.625,2743.27941176471,invasive cancer,27.885x12.95
28x14,28,14,27.892,13.961,7837.34,3759.83,1,28x14,3361.5,2617.49911764706,connective tissue,27.892x13.961
28x15,28,15,27.872,14.937,7831.51,4042.96,1,28x15,3359.0,2496.07323529412,connective tissue,27.872x14.937
28x16,28,16,27.864,15.948,7829.18,4336.24,1,28x16,3358.0,2370.29294117647,connective tissue,27.864x15.948
28x17,28,17,27.889,16.969,7836.46,4632.42,1,28x17,3361.125,2243.26852941176,connective tissue,27.889x16.969
28x18,28,18,27.903,17.96,7840.54,4919.9,1,28x18,3362.875,2119.97647058824,connective tissue,27.903x17.96
28x19,28,19,27.866,18.957,7829.76,5209.11,1,28x19,3358.25,1995.93794117647,invasive cancer,27.866x18.957
28x20,28,20,27.883,19.966,7834.71,5501.81,1,28x20,3360.375,1870.40647058824,invasive cancer,27.883x19.966
28x21,28,21,27.899,20.976,7839.38,5794.8,1,28x21,3362.375,1744.75058823529,invasive cancer,27.899x20.976
29x14,29,14,28.914,13.934,8135.19,3752.0,1,29x14,3489.25,2620.85823529412,invasive cancer,28.914x13.934
29x15,29,15,28.908,14.944,8133.44,4044.99,1,29x15,3488.5,2495.20235294118,invasive cancer,28.908x14.944
29x16,29,16,28.913,15.951,8134.89,4337.11,1,29x16,3489.125,2369.91970588235,invasive cancer,28.913x15.951
29x17,29,17,28.929,16.946,8139.56,4625.75,1,29x17,3491.125,2246.13,invasive cancer,28.929x16.946
29x18,29,18,28.916,17.962,8135.77,4920.48,1,29x18,3489.5,2119.72764705882,invasive cancer,28.916x17.962
29x19,29,19,28.888,18.952,8127.61,5207.66,1,29x19,3486.0,1996.56,invasive cancer,28.888x18.952
29x20,29,20,28.92,19.99,8136.94,5508.78,1,29x20,3490.0,1867.42058823529,invasive cancer,28.92x19.99
29x21,29,21,28.919,21.004,8136.64,5802.93,1,29x21,3489.875,1741.26705882353,undetermined,28.919x21.004
29x22,29,22,28.926,22.0,8138.68,6091.85,1,29x22,3490.75,1617.35294117647,undetermined,28.926x22.0
2x13,2,13,1.997,12.984,290.56,3476.42,1,2x13,124.625,2739.04941176471,undetermined,1.997x12.984
2x14,2,14,1.989,13.98,288.23,3765.35,1,2x14,123.625,2615.13529411765,undetermined,1.989x13.98
2x15,2,15,2.002,15.029,292.02,4069.65,1,2x15,125.25,2484.62735294118,undetermined,2.002x15.029
2x16,2,16,2.01,16.014,294.35,4355.38,1,2x16,126.25,2362.08176470588,undetermined,2.01x16.014
2x17,2,17,2.022,17.002,297.85,4641.99,1,2x17,127.75,2239.16294117647,undetermined,2.022x17.002
2x22,2,22,1.992,22.038,289.11,6102.88,1,2x22,124.0,1612.62529411765,undetermined,1.992x22.038
30x21,30,21,29.925,20.972,8429.83,5793.64,1,30x21,3615.625,1745.24823529412,undetermined,29.925x20.972
3x10,3,10,2.946,9.997,567.14,2609.92,1,3x10,243.25,3110.66735294118,invasive cancer,2.946x9.997
3x11,3,11,2.969,10.986,573.84,2896.82,1,3x11,246.125,2987.62411764706,invasive cancer,2.969x10.986
3x12,3,12,3.017,11.955,587.83,3177.92,1,3x12,252.125,2867.06911764706,invasive cancer,3.017x11.955
3x13,3,13,2.958,12.976,570.63,3474.1,1,3x13,244.75,2740.04470588235,invasive cancer,2.958x12.976
3x14,3,14,2.954,13.977,569.47,3764.48,1,3x14,244.25,2615.50852941176,invasive cancer,2.954x13.977
3x15,3,15,2.958,15.018,570.63,4066.46,1,3x15,244.75,2485.99588235294,invasive cancer,2.958x15.018
3x16,3,16,2.973,16.014,575.01,4355.38,1,3x16,246.625,2362.08176470588,invasive cancer,2.973x16.014
3x17,3,17,2.961,17.015,571.51,4645.76,1,3x17,245.125,2237.54558823529,invasive cancer,2.961x17.015
3x18,3,18,2.971,17.999,574.42,4931.21,1,3x18,246.375,2115.12441176471,connective tissue,2.971x17.999
3x19,3,19,2.907,19.059,555.77,5238.7,1,3x19,238.375,1983.24794117647,connective tissue,2.907x19.059
3x22,3,22,2.962,22.019,571.8,6097.36,1,3x22,245.25,1614.98911764706,undetermined,2.962x22.019
3x9,3,9,2.944,9.003,566.55,2321.58,1,3x9,243.0,3234.33264705882,invasive cancer,2.944x9.003
4x10,4,10,3.983,9.951,869.36,2596.58,1,4x10,372.875,3116.39029411765,invasive cancer,3.983x9.951
4x11,4,11,3.962,10.967,863.24,2891.31,1,4x11,370.25,2989.98794117647,invasive cancer,3.962x10.967
4x12,4,12,3.964,11.953,863.82,3177.34,1,4x12,370.5,2867.31794117647,invasive cancer,3.964x11.953
4x13,4,13,3.952,12.96,860.32,3469.46,1,4x13,369.0,2742.03529411765,invasive cancer,3.952x12.96
4x14,4,14,3.962,13.964,863.24,3760.7,1,4x14,370.25,2617.12588235294,invasive cancer,3.962x13.964
4x15,4,15,3.958,14.978,862.07,4054.85,1,4x15,369.75,2490.97235294118,invasive cancer,3.958x14.978
4x16,4,16,3.97,15.969,865.57,4342.33,1,4x16,371.25,2367.68029411765,invasive cancer,3.97x15.969
4x17,4,17,3.974,16.986,866.74,4637.35,1,4x17,371.75,2241.15352941176,invasive cancer,3.974x16.986
4x18,4,18,3.98,17.946,868.48,4915.84,1,4x18,372.5,2121.71823529412,connective tissue,3.98x17.946
4x19,4,19,3.965,18.996,864.11,5220.43,1,4x19,370.625,1991.08588235294,adipose tissue,3.965x18.996
4x20,4,20,3.916,20.053,849.83,5527.05,1,4x20,364.5,1859.58264705882,adipose tissue,3.916x20.053
4x21,4,21,3.96,20.988,862.65,5798.28,1,4x21,370.0,1743.25764705882,adipose tissue,3.96x20.988
4x22,4,22,3.958,21.992,862.07,6089.53,1,4x22,369.75,1618.34823529412,connective tissue,3.958x21.992
4x9,4,9,3.958,8.976,862.07,2313.74,1,4x9,369.75,3237.69176470588,invasive cancer,3.958x8.976
5x10,5,10,4.898,9.958,1136.02,2598.61,1,5x10,487.25,3115.51941176471,invasive cancer,4.898x9.958
5x11,5,11,4.896,10.962,1135.44,2889.86,1,5x11,487.0,2990.61,invasive cancer,4.896x10.962
5x12,5,12,4.906,11.948,1138.35,3175.89,1,5x12,488.25,2867.94,undetermined,4.906x11.948
5x13,5,13,4.9,12.953,1136.61,3467.42,1,5x13,487.5,2742.90617647059,adipose tissue,4.9x12.953
5x14,5,14,4.902,13.957,1137.19,3758.67,1,5x14,487.75,2617.99676470588,adipose tissue,4.902x13.957
5x15,5,15,4.892,14.964,1134.27,4050.79,1,5x15,486.5,2492.71411764706,adipose tissue,4.892x14.964
5x16,5,16,4.905,15.961,1138.06,4340.01,1,5x16,488.125,2368.67558823529,connective tissue,4.905x15.961
5x17,5,17,4.901,16.969,1136.9,4632.42,1,5x17,487.625,2243.26852941176,connective tissue,4.901x16.969
5x18,5,18,4.905,17.975,1138.06,4924.25,1,5x18,488.125,2118.11029411765,connective tissue,4.905x17.975
5x19,5,19,4.88,18.983,1130.78,5216.66,1,5x19,485.0,1992.70323529412,adipose tissue,4.88x18.983
5x20,5,20,4.897,19.971,1135.73,5503.26,1,5x20,487.125,1869.78441176471,adipose tissue,4.897x19.971
5x21,5,21,4.899,20.985,1136.31,5797.41,1,5x21,487.375,1743.63088235294,adipose tissue,4.899x20.985
5x22,5,22,4.904,21.986,1137.77,6087.79,1,5x22,488.0,1619.09470588235,adipose tissue,4.904x21.986
5x23,5,23,4.913,23.005,1140.39,6383.39,1,5x23,489.125,1492.31911764706,connective tissue,4.913x23.005
5x8,5,8,4.894,8.0,1134.86,2030.62,1,5x8,486.75,3359.11764705882,undetermined,4.894x8.0
5x9,5,9,4.902,8.959,1137.19,2308.81,1,5x9,487.75,3239.80676470588,invasive cancer,4.902x8.959
6x10,6,10,5.888,9.976,1424.55,2603.83,1,6x10,611.0,3113.28,adipose tissue,5.888x9.976
6x11,6,11,5.894,10.965,1426.3,2890.73,1,6x11,611.75,2990.23676470588,adipose tissue,5.894x10.965
6x12,6,12,5.875,11.974,1420.76,3183.43,1,6x12,609.375,2864.70529411765,adipose tissue,5.875x11.974
6x13,6,13,5.889,12.984,1424.84,3476.42,1,6x13,611.125,2739.04941176471,adipose tissue,5.889x12.984
6x14,6,14,5.895,13.979,1426.59,3765.06,1,6x14,611.875,2615.25970588235,adipose tissue,5.895x13.979
6x15,6,15,5.885,14.994,1423.67,4059.49,1,6x15,610.625,2488.98176470588,adipose tissue,5.885x14.994
6x16,6,16,5.884,15.987,1423.38,4347.55,1,6x16,610.5,2365.44088235294,breast glands,5.884x15.987
6x17,6,17,5.895,16.973,1426.59,4633.58,1,6x17,611.875,2242.77088235294,connective tissue,5.895x16.973
6x18,6,18,5.898,17.993,1427.46,4929.47,1,6x18,612.25,2115.87088235294,connective tissue,5.898x17.993
6x19,6,19,5.884,18.999,1423.38,5221.3,1,6x19,610.5,1990.71264705882,undetermined,5.884x18.999
6x20,6,20,5.871,19.999,1419.59,5511.39,1,6x20,608.875,1866.30088235294,undetermined,5.871x19.999
6x21,6,21,5.88,21.018,1422.21,5806.99,1,6x21,610.0,1739.52529411765,adipose tissue,5.88x21.018
6x22,6,22,5.903,22.012,1428.92,6095.33,1,6x22,612.875,1615.86,adipose tissue,5.903x22.012
6x23,6,23,5.885,23.039,1423.67,6393.25,1,6x23,610.625,1488.08911764706,adipose tissue,5.885x23.039
6x24,6,24,5.893,24.046,1426.0,6685.37,1,6x24,611.625,1362.80647058824,connective tissue,5.893x24.046
6x8,6,8,5.886,7.999,1423.96,2030.33,1,6x8,610.75,3359.24205882353,adipose tissue,5.886x7.999
6x9,6,9,5.874,8.998,1420.47,2320.13,1,6x9,609.25,3234.95470588235,adipose tissue,5.874x8.998
7x10,7,10,6.908,9.974,1721.81,2603.25,1,7x10,738.5,3113.52882352941,adipose tissue,6.908x9.974
7x11,7,11,6.915,10.968,1723.85,2891.6,1,7x11,739.375,2989.86352941176,adipose tissue,6.915x10.968
7x12,7,12,6.898,11.958,1718.9,3178.79,1,7x12,737.25,2866.69588235294,adipose tissue,6.898x11.958
7x13,7,13,6.903,12.977,1720.36,3474.39,1,7x13,737.875,2739.92029411765,adipose tissue,6.903x12.977
7x14,7,14,6.916,13.971,1724.14,3762.73,1,7x14,739.5,2616.255,undetermined,6.916x13.971
7x15,7,15,6.912,15.01,1722.98,4064.14,1,7x15,739.0,2486.99117647059,undetermined,6.912x15.01
7x16,7,16,6.914,16.009,1723.56,4353.93,1,7x16,739.25,2362.70382352941,undetermined,6.914x16.009
7x17,7,17,6.916,16.977,1724.14,4634.74,1,7x17,739.5,2242.27323529412,breast glands,6.916x16.977
7x18,7,18,6.905,17.991,1720.94,4928.89,1,7x18,738.125,2116.11970588235,connective tissue,6.905x17.991
7x19,7,19,6.906,18.999,1721.23,5221.3,1,7x19,738.25,1990.71264705882,breast glands,6.906x18.999
7x20,7,20,6.875,20.014,1712.2,5515.74,1,7x20,734.375,1864.43470588235,connective tissue,6.875x20.014
7x21,7,21,6.924,21.01,1726.48,5804.67,1,7x21,740.5,1740.52058823529,connective tissue,6.924x21.01
7x22,7,22,6.905,22.0,1720.94,6091.85,1,7x22,738.125,1617.35294117647,adipose tissue,6.905x22.0
7x23,7,23,6.909,23.029,1722.1,6390.35,1,7x23,738.625,1489.33323529412,adipose tissue,6.909x23.029
7x24,7,24,6.918,24.011,1724.73,6675.22,1,7x24,739.75,1367.16088235294,connective tissue,6.918x24.011
7x8,7,8,6.907,8.012,1721.52,2034.1,1,7x8,738.375,3357.62470588235,undetermined,6.907x8.012
8x11,8,11,7.91,10.958,2013.83,2888.7,1,8x11,863.75,2991.10764705882,adipose tissue,7.91x10.958
8x12,8,12,7.921,11.946,2017.04,3175.31,1,8x12,865.125,2868.18882352941,adipose tissue,7.921x11.946
8x13,8,13,7.908,12.964,2013.25,3470.62,1,8x13,863.5,2741.53764705882,undetermined,7.908x12.964
8x14,8,14,7.906,13.955,2012.67,3758.09,1,8x14,863.25,2618.24558823529,adipose tissue,7.906x13.955
8x15,8,15,7.924,14.985,2017.91,4056.88,1,8x15,865.5,2490.10147058824,adipose tissue,7.924x14.985
8x16,8,16,7.908,15.971,2013.25,4342.91,1,8x16,863.5,2367.43147058824,adipose tissue,7.908x15.971
8x17,8,17,7.908,16.97,2013.25,4632.71,1,8x17,863.5,2243.14411764706,undetermined,7.908x16.97
8x18,8,18,7.931,17.983,2019.95,4926.57,1,8x18,866.375,2117.115,breast glands,7.931x17.983
8x19,8,19,7.915,18.984,2015.29,5216.95,1,8x19,864.375,1992.57882352941,breast glands,7.915x18.984
8x20,8,20,7.909,20.014,2013.54,5515.74,1,8x20,863.625,1864.43470588235,connective tissue,7.909x20.014
8x21,8,21,7.92,21.011,2016.75,5804.96,1,8x21,865.0,1740.39617647059,connective tissue,7.92x21.011
8x22,8,22,7.912,21.994,2014.42,6090.11,1,8x22,864.0,1618.09941176471,adipose tissue,7.912x21.994
8x23,8,23,7.913,23.009,2014.71,6384.55,1,8x23,864.125,1491.82147058824,adipose tissue,7.913x23.009
8x24,8,24,7.895,24.017,2009.46,6676.96,1,8x24,861.875,1366.41441176471,connective tissue,7.895x24.017
8x9,8,9,7.911,8.999,2014.12,2320.42,1,8x9,863.875,3234.83029411765,adipose tissue,7.911x8.999
9x10,9,10,8.978,9.956,2325.09,2598.03,1,9x10,997.25,3115.76823529412,adipose tissue,8.978x9.956
9x11,9,11,8.956,10.959,2318.68,2888.99,1,9x11,994.5,2990.98323529412,immune infiltrate,8.956x10.959
9x12,9,12,8.955,11.943,2318.39,3174.44,1,9x12,994.375,2868.56205882353,undetermined,8.955x11.943
9x13,9,13,8.949,12.94,2316.64,3463.65,1,9x13,993.625,2744.52352941176,adipose tissue,8.949x12.94
9x14,9,14,8.967,13.946,2321.88,3755.48,1,9x14,995.875,2619.36529411765,adipose tissue,8.967x13.946
9x15,9,15,8.955,14.963,2318.39,4050.5,1,9x15,994.375,2492.83852941176,adipose tissue,8.955x14.963
9x16,9,16,8.962,15.955,2320.43,4338.27,1,9x16,995.25,2369.42205882353,adipose tissue,8.962x15.955
9x17,9,17,8.973,16.973,2323.63,4633.58,1,9x17,996.625,2242.77088235294,immune infiltrate,8.973x16.973
9x18,9,18,8.971,17.989,2323.05,4928.31,1,9x18,996.375,2116.36852941176,breast glands,8.971x17.989
9x19,9,19,8.956,18.979,2318.68,5215.5,1,9x19,994.5,1993.20088235294,breast glands,8.956x18.979
9x20,9,20,8.962,19.991,2320.43,5509.07,1,9x20,995.25,1867.29617647059,connective tissue,8.962x19.991
9x21,9,21,8.956,20.981,2318.68,5796.25,1,9x21,994.5,1744.12852941176,undetermined,8.956x20.981
9x22,9,22,8.966,21.994,2321.59,6090.11,1,9x22,995.75,1618.09941176471,adipose tissue,8.966x21.994
9x23,9,23,8.969,22.977,2322.47,6375.27,1,9x23,996.125,1495.80264705882,adipose tissue,8.969x22.977
9x24,9,24,8.963,24.0,2320.72,6672.03,1,9x24,995.375,1368.52941176471,connective tissue,8.963x24.0
9x25,9,25,8.983,25.02,2326.55,6967.92,1,9x25,997.875,1241.62941176471,connective tissue,8.983x25.02
9x7,9,7,8.965,7.011,2321.3,1743.72,1,9x7,995.625,3482.16088235294,breast glands,8.965x7.011
9x8,9,8,8.967,8.008,2321.88,2032.94,1,9x8,995.875,3358.12235294118,undetermined,8.967x8.008
9x9,9,9,8.97,8.98,2322.76,2314.9,1,9x9,996.25,3237.19411764706,undetermined,8.97x8.98
