,x_spot,y_spot,new_x_spot,new_y_spot,pixel_x_spot,pixel_y_spot,selected,sp_loc,pixel_x_meta,pixel_y_meta,label,sp_loc_decimals_meta
19x18,19,18,18.908,17.959,5216.82,4949.04,1,19x18,2238.5,2134.13464705882,invasive cancer,18.908x17.959
19x19,19,19,18.906,18.935,5216.24,5233.85,1,19x19,2238.25,2011.905,undetermined,18.906x18.935
19x20,19,20,18.901,19.941,5214.79,5527.43,1,19x20,2237.625,1885.91829411765,undetermined,18.901x19.941
19x21,19,21,18.901,20.939,5214.79,5818.67,1,19x21,2237.625,1760.93347058824,immune infiltrate,18.901x20.939
19x22,19,22,18.9,21.946,5214.49,6112.54,1,19x22,2237.5,1634.82152941176,immune infiltrate,18.9x21.946
19x23,19,23,18.886,22.938,5210.42,6402.02,1,19x23,2235.75,1510.58811764706,immune infiltrate,18.886x22.938
19x24,19,24,18.921,23.931,5220.61,6691.81,1,19x24,2240.125,1386.22947058824,undetermined,18.921x23.931
19x25,19,25,18.91,24.935,5217.41,6984.8,1,19x25,2238.75,1260.49323529412,invasive cancer,18.91x24.935
19x26,19,26,18.92,25.937,5220.32,7277.2,1,19x26,2240.0,1135.00747058824,invasive cancer,18.92x25.937
19x27,19,27,18.897,26.952,5213.62,7573.4,1,19x27,2237.125,1007.89364705882,invasive cancer,18.897x26.952
19x28,19,28,18.897,27.949,5213.62,7864.35,1,19x28,2237.125,883.034058823529,invasive cancer,18.897x27.949
19x29,19,29,18.902,28.96,5215.08,8159.39,1,19x29,2237.75,756.421176470588,invasive cancer,18.902x28.96
19x30,19,30,18.896,29.935,5213.33,8443.91,1,19x30,2237.0,634.316764705883,invasive cancer,18.896x29.935
19x31,19,31,18.9,30.938,5214.49,8736.61,1,19x31,2237.5,508.705764705882,invasive cancer,18.9x30.938
19x32,19,32,18.903,31.965,5215.37,9036.32,1,19x32,2237.875,380.089117647059,invasive cancer,18.903x31.965
20x10,20,10,19.939,9.964,5517.17,2615.91,1,20x10,2367.375,3135.39082352941,immune infiltrate,19.939x9.964
20x11,20,11,19.964,10.957,5524.45,2905.69,1,20x11,2370.5,3011.03217647059,immune infiltrate,19.964x10.957
20x12,20,12,19.949,11.927,5520.08,3188.76,1,20x12,2368.625,2889.55394117647,immune infiltrate,19.949x11.927
20x13,20,13,19.954,12.937,5521.54,3483.5,1,20x13,2369.25,2763.06629411765,immune infiltrate,19.954x12.937
20x14,20,14,19.954,13.905,5521.54,3765.98,1,20x14,2369.25,2641.83852941176,immune infiltrate,19.954x13.905
20x15,20,15,19.964,14.936,5524.45,4066.85,1,20x15,2370.5,2512.72094117647,immune infiltrate,19.964x14.936
20x16,20,16,19.974,15.929,5527.36,4356.63,1,20x16,2371.75,2388.36229411765,immune infiltrate,19.974x15.929
20x17,20,17,19.962,16.936,5523.87,4650.5,1,20x17,2370.25,2262.25035294118,immune infiltrate,19.962x16.936
20x18,20,18,19.95,17.962,5520.37,4949.91,1,20x18,2368.75,2133.75894117647,undetermined,19.95x17.962
20x19,20,19,19.957,18.922,5522.41,5230.06,1,20x19,2369.625,2013.53305882353,undetermined,19.957x18.922
20x20,20,20,19.943,19.933,5518.33,5525.09,1,20x20,2367.875,1886.92017647059,invasive cancer,19.943x19.933
20x21,20,21,19.955,20.927,5521.83,5815.17,1,20x21,2369.375,1762.43629411765,immune infiltrate,19.955x20.927
20x22,20,22,19.96,21.921,5523.28,6105.24,1,20x22,2370.0,1637.95241176471,immune infiltrate,19.96x21.921
20x23,20,23,19.977,22.909,5528.24,6393.56,1,20x23,2372.125,1514.21994117647,undetermined,19.977x22.909
20x24,20,24,19.943,23.923,5518.33,6689.47,1,20x24,2367.875,1387.23135294118,invasive cancer,19.943x23.923
20x25,20,25,19.963,24.927,5524.16,6982.46,1,20x25,2370.375,1261.49511764706,invasive cancer,19.963x24.927
20x26,20,26,19.964,25.923,5524.45,7273.12,1,20x26,2370.5,1136.76076470588,invasive cancer,19.964x25.923
20x27,20,27,19.959,26.977,5522.99,7580.7,1,20x27,2369.875,1004.76276470588,invasive cancer,19.959x26.977
20x28,20,28,19.941,27.937,5517.75,7860.85,1,20x28,2367.625,884.536882352941,invasive cancer,19.941x27.937
20x29,20,29,19.965,28.943,5524.74,8154.42,1,20x29,2370.625,758.550176470588,invasive cancer,19.965x28.943
20x30,20,30,19.94,29.926,5517.46,8441.29,1,20x30,2367.5,635.443882352941,invasive cancer,19.94x29.926
20x31,20,31,19.967,30.972,5525.32,8746.53,1,20x31,2370.875,504.447764705882,invasive cancer,19.967x30.972
20x32,20,32,19.95,31.942,5520.37,9029.6,1,20x32,2368.75,382.969529411765,invasive cancer,19.95x31.942
20x33,20,33,19.958,32.951,5522.7,9324.05,1,20x33,2369.75,256.607117647059,invasive cancer,19.958x32.951
21x11,21,11,20.876,10.936,5790.13,2899.56,1,21x11,2484.5,3013.66211764706,immune infiltrate,20.876x10.936
21x12,21,12,20.875,11.922,5789.84,3187.3,1,21x12,2484.375,2890.18011764706,immune infiltrate,20.875x11.922
21x13,21,13,20.896,12.925,5795.95,3480.0,1,21x13,2487.0,2764.56911764706,immune infiltrate,20.896x12.925
21x14,21,14,20.891,13.892,5794.5,3762.19,1,21x14,2486.375,2643.46658823529,immune infiltrate,20.891x13.892
21x15,21,15,20.872,14.911,5788.96,4059.56,1,21x15,2484.0,2515.85182352941,immune infiltrate,20.872x14.911
21x16,21,16,20.879,15.919,5791.0,4353.72,1,21x16,2484.875,2389.61464705882,immune infiltrate,20.879x15.919
21x17,21,17,20.904,16.914,5798.28,4644.08,1,21x17,2488.0,2265.00552941176,immune infiltrate,20.904x16.914
21x18,21,18,20.875,17.922,5789.84,4938.24,1,21x18,2484.375,2138.76835294118,invasive cancer,20.875x17.922
21x19,21,19,20.883,18.919,5792.17,5229.19,1,21x19,2485.375,2013.90876470588,undetermined,20.883x18.919
21x20,21,20,20.88,19.912,5791.29,5518.97,1,21x20,2485.0,1889.55011764706,invasive cancer,20.88x19.912
21x21,21,21,20.861,20.883,5785.76,5802.33,1,21x21,2482.625,1767.94664705882,immune infiltrate,20.861x20.883
21x22,21,22,20.877,21.897,5790.42,6098.24,1,21x22,2484.625,1640.95805882353,immune infiltrate,20.877x21.897
21x23,21,23,20.899,22.885,5796.83,6386.56,1,21x23,2487.375,1517.22558823529,invasive cancer,20.899x22.885
21x24,21,24,20.884,23.882,5792.46,6677.51,1,21x24,2485.5,1392.366,invasive cancer,20.884x23.882
21x25,21,25,20.896,24.903,5795.95,6975.46,1,21x25,2487.0,1264.50076470588,invasive cancer,20.896x24.903
21x26,21,26,20.896,25.977,5795.95,7288.88,1,21x26,2487.0,1129.99805882353,invasive cancer,20.896x25.977
21x27,21,27,20.875,26.92,5789.84,7564.07,1,21x27,2484.375,1011.90117647059,invasive cancer,20.875x26.92
21x28,21,28,20.861,27.912,5785.76,7853.55,1,21x28,2482.625,887.667764705882,invasive cancer,20.861x27.912
21x29,21,29,20.875,28.923,5789.84,8148.59,1,21x29,2484.375,761.054882352942,invasive cancer,20.875x28.923
21x30,21,30,20.877,29.914,5790.42,8437.79,1,21x30,2484.625,636.946705882353,invasive cancer,20.877x29.914
21x31,21,31,20.889,30.94,5793.91,8737.2,1,21x31,2486.125,508.455294117647,invasive cancer,20.889x30.94
21x32,21,32,20.889,31.921,5793.91,9023.48,1,21x32,2486.125,385.599470588236,invasive cancer,20.889x31.921
21x33,21,33,20.893,32.929,5795.08,9317.63,1,21x33,2486.625,259.362294117647,invasive cancer,20.893x32.929
22x12,22,12,21.884,11.91,6083.77,3183.79,1,22x12,2610.5,2891.68294117647,immune infiltrate,21.884x11.91
22x13,22,13,21.9,12.935,6088.43,3482.91,1,22x13,2612.5,2763.31676470588,immune infiltrate,21.9x12.935
22x14,22,14,21.909,13.905,6091.05,3765.98,1,22x14,2613.625,2641.83852941176,immune infiltrate,21.909x13.905
22x15,22,15,21.899,14.907,6088.14,4058.39,1,22x15,2612.375,2516.35276470588,immune infiltrate,21.899x14.907
22x16,22,16,21.907,15.915,6090.47,4352.55,1,22x16,2613.375,2390.11558823529,immune infiltrate,21.907x15.915
22x17,22,17,21.894,16.912,6086.68,4643.5,1,22x17,2611.75,2265.256,immune infiltrate,21.894x16.912
22x18,22,18,21.921,17.92,6094.55,4937.65,1,22x18,2615.125,2139.01882352941,immune infiltrate,21.921x17.92
22x19,22,19,21.903,18.889,6089.31,5220.43,1,22x19,2612.875,2017.66582352941,immune infiltrate,21.903x18.889
22x20,22,20,21.883,19.945,6083.48,5528.6,1,22x20,2610.375,1885.41735294118,immune infiltrate,21.883x19.945
22x21,22,21,21.876,20.91,6081.44,5810.21,1,22x21,2609.5,1764.56529411765,immune infiltrate,21.876x20.91
22x22,22,22,21.914,21.892,6092.51,6096.78,1,22x22,2614.25,1641.58423529412,invasive cancer,21.914x21.892
22x23,22,23,21.891,22.905,6085.81,6392.39,1,22x23,2611.375,1514.72088235294,invasive cancer,21.891x22.905
22x24,22,24,21.904,23.909,6089.6,6685.39,1,22x24,2613.0,1388.98464705882,invasive cancer,21.904x23.909
22x25,22,25,21.886,24.905,6084.35,6976.04,1,22x25,2610.75,1264.25029411765,invasive cancer,21.886x24.905
22x26,22,26,21.876,25.93,6081.44,7275.16,1,22x26,2609.5,1135.88411764706,invasive cancer,21.876x25.93
22x27,22,27,21.902,26.906,6089.01,7559.98,1,22x27,2612.75,1013.65447058824,invasive cancer,21.902x26.906
22x28,22,28,21.913,27.91,6092.22,7852.97,1,22x28,2614.125,887.918235294117,invasive cancer,21.913x27.91
22x29,22,29,21.894,28.893,6086.68,8139.83,1,22x29,2611.75,764.811941176471,invasive cancer,21.894x28.893
22x30,22,30,21.9,29.943,6088.43,8446.25,1,22x30,2612.5,633.314882352941,invasive cancer,21.9x29.943
22x31,22,31,21.93,30.915,6097.17,8729.9,1,22x31,2616.25,511.586176470588,invasive cancer,21.93x30.915
22x32,22,32,21.92,31.933,6094.26,9026.98,1,22x32,2615.0,384.096647058823,invasive cancer,21.92x31.933
22x33,22,33,21.894,32.919,6086.68,9314.72,1,22x33,2611.75,260.614647058824,invasive cancer,21.894x32.919
23x13,23,13,23.006,12.961,6410.62,3490.5,1,23x13,2750.75,2760.06064705882,immune infiltrate,23.006x12.961
23x14,23,14,23.016,13.96,6413.54,3782.03,1,23x14,2752.0,2634.95058823529,immune infiltrate,23.016x13.96
23x15,23,15,23.016,14.955,6413.54,4072.4,1,23x15,2752.0,2510.34147058824,immune infiltrate,23.016x14.955
23x16,23,16,23.02,15.972,6414.7,4369.18,1,23x16,2752.5,2382.97717647059,immune infiltrate,23.02x15.972
23x17,23,17,23.028,16.96,6417.03,4657.5,1,23x17,2753.5,2259.24470588235,immune infiltrate,23.028x16.96
23x18,23,18,23.015,17.969,6413.24,4951.95,1,23x18,2751.875,2132.88229411765,immune infiltrate,23.015x17.969
23x19,23,19,23.0,18.954,6408.88,5239.4,1,23x19,2750.0,2009.52552941176,immune infiltrate,23.0x18.954
23x20,23,20,23.029,19.974,6417.32,5537.06,1,23x20,2753.625,1881.78552941176,immune infiltrate,23.029x19.974
23x21,23,21,22.961,20.932,6397.51,5816.63,1,23x21,2745.125,1761.81011764706,immune infiltrate,22.961x20.932
23x22,23,22,23.012,21.959,6412.37,6116.33,1,23x22,2751.5,1633.19347058824,invasive cancer,23.012x21.959
23x23,23,23,23.002,22.952,6409.46,6406.11,1,23x23,2750.25,1508.83482352941,invasive cancer,23.002x22.952
23x24,23,24,23.013,23.965,6412.66,6701.73,1,23x24,2751.625,1381.97147058824,invasive cancer,23.013x23.965
23x25,23,25,23.0,24.909,6408.88,6977.21,1,23x25,2750.0,1263.74935294118,invasive cancer,23.0x24.909
23x26,23,26,23.025,25.982,6416.16,7290.34,1,23x26,2753.125,1129.37188235294,invasive cancer,23.025x25.982
23x27,23,27,22.996,26.945,6407.71,7571.36,1,23x27,2749.5,1008.77029411765,invasive cancer,22.996x26.945
23x28,23,28,23.003,27.964,6409.75,7868.73,1,23x28,2750.375,881.155529411765,invasive cancer,23.003x27.964
23x29,23,29,23.005,28.984,6410.33,8166.39,1,23x29,2750.625,753.415529411765,invasive cancer,23.005x28.984
23x30,23,30,23.026,29.976,6416.45,8455.88,1,23x30,2753.25,629.182117647059,invasive cancer,23.026x29.976
23x31,23,31,22.989,30.979,6405.67,8748.58,1,23x31,2748.625,503.571117647059,invasive cancer,22.989x30.979
23x32,23,32,22.973,31.967,6401.01,9036.9,1,23x32,2746.625,379.838647058823,invasive cancer,22.973x31.967
23x33,23,33,23.004,32.985,6410.04,9333.98,1,23x33,2750.5,252.349117647059,invasive cancer,23.004x32.985
24x13,24,13,23.971,12.949,6691.74,3487.0,1,24x13,2871.375,2761.56347058824,undetermined,23.971x12.949
24x14,24,14,23.973,13.956,6692.32,3780.87,1,24x14,2871.625,2635.45152941176,immune infiltrate,23.973x13.956
24x15,24,15,23.984,14.938,6695.53,4067.44,1,24x15,2873.0,2512.47047058824,immune infiltrate,23.984x14.938
24x16,24,16,23.969,15.949,6691.16,4362.47,1,24x16,2871.125,2385.85758823529,immune infiltrate,23.969x15.949
24x17,24,17,23.992,16.96,6697.86,4657.5,1,24x17,2874.0,2259.24470588235,immune infiltrate,23.992x16.96
24x18,24,18,23.955,17.95,6687.08,4946.41,1,24x18,2869.375,2135.26176470588,immune infiltrate,23.955x17.95
24x19,24,19,23.942,18.944,6683.29,5236.48,1,24x19,2867.75,2010.77788235294,immune infiltrate,23.942x18.944
24x20,24,20,23.958,19.964,6687.95,5534.14,1,24x20,2869.75,1883.03788235294,immune infiltrate,23.958x19.964
24x21,24,21,23.966,20.949,6690.28,5821.59,1,24x21,2870.75,1759.68111764706,undetermined,23.966x20.949
24x23,24,23,23.981,22.928,6694.65,6399.11,1,24x23,2872.625,1511.84047058824,invasive cancer,23.981x22.928
24x24,24,24,23.98,23.962,6694.36,6700.85,1,24x24,2872.5,1382.34717647059,invasive cancer,23.98x23.962
24x25,24,25,23.983,24.961,6695.24,6992.38,1,24x25,2872.875,1257.23711764706,invasive cancer,23.983x24.961
24x26,24,26,23.994,25.965,6698.44,7285.37,1,24x26,2874.25,1131.50088235294,invasive cancer,23.994x25.965
24x27,24,27,23.957,26.939,6687.66,7569.61,1,24x27,2869.625,1009.52170588235,invasive cancer,23.957x26.939
24x28,24,28,23.967,27.966,6690.57,7869.31,1,24x28,2870.875,880.90505882353,invasive cancer,23.967x27.966
24x29,24,29,23.966,28.976,6690.28,8164.06,1,24x29,2870.75,754.417411764706,invasive cancer,23.966x28.976
24x30,24,30,23.971,29.964,6691.74,8452.38,1,24x30,2871.375,630.684941176471,invasive cancer,23.971x29.964
24x31,24,31,23.979,30.956,6694.07,8741.87,1,24x31,2872.375,506.451529411765,invasive cancer,23.979x30.956
24x32,24,32,23.982,31.925,6694.94,9024.64,1,24x32,2872.75,385.098529411765,invasive cancer,23.982x31.925
24x33,24,33,23.988,32.954,6696.69,9324.93,1,24x33,2873.5,256.231411764706,invasive cancer,23.988x32.954
25x14,25,14,24.966,13.956,6981.6,3780.87,1,25x14,2995.75,2635.45152941176,immune infiltrate,24.966x13.956
25x15,25,15,24.969,14.942,6982.47,4068.6,1,25x15,2996.125,2511.96952941176,immune infiltrate,24.969x14.942
25x16,25,16,24.963,15.931,6980.72,4357.22,1,25x16,2995.375,2388.11182352941,immune infiltrate,24.963x15.931
25x17,25,17,24.959,16.947,6979.56,4653.71,1,25x17,2994.875,2260.87276470588,immune infiltrate,24.959x16.947
25x18,25,18,24.948,17.984,6976.35,4956.33,1,25x18,2993.5,2131.00376470588,immune infiltrate,24.948x17.984
25x19,25,19,24.94,18.95,6974.02,5238.23,1,25x19,2992.5,2010.02647058824,immune infiltrate,24.94x18.95
25x20,25,20,24.943,19.935,6974.9,5525.68,1,25x20,2992.875,1886.66970588235,immune infiltrate,24.943x19.935
25x21,25,21,24.955,20.966,6978.39,5826.55,1,25x21,2994.375,1757.55211764706,invasive cancer,24.955x20.966
25x22,25,22,24.944,21.944,6975.19,6111.95,1,25x22,2993.0,1635.072,invasive cancer,24.944x21.944
25x23,25,23,24.949,22.941,6976.64,6402.9,1,25x23,2993.625,1510.21241176471,invasive cancer,24.949x22.941
25x24,25,24,24.944,23.953,6975.19,6698.23,1,25x24,2993.0,1383.47429411765,invasive cancer,24.944x23.953
25x25,25,25,24.958,24.948,6979.26,6988.59,1,25x25,2994.75,1258.86517647059,invasive cancer,24.958x24.948
25x26,25,26,24.973,25.936,6983.63,7276.91,1,25x26,2996.625,1135.13270588235,invasive cancer,24.973x25.936
25x27,25,27,24.937,26.938,6973.15,7569.32,1,25x27,2992.125,1009.64694117647,invasive cancer,24.937x26.938
25x28,25,28,24.937,27.952,6973.15,7865.23,1,25x28,2992.125,882.658352941176,invasive cancer,24.937x27.952
25x29,25,29,24.942,28.947,6974.6,8155.59,1,25x29,2992.75,758.049235294118,invasive cancer,24.942x28.947
25x30,25,30,24.935,29.947,6972.56,8447.42,1,25x30,2991.875,632.813941176471,invasive cancer,24.935x29.947
25x31,25,31,24.957,30.951,6978.97,8740.41,1,25x31,2994.625,507.077705882353,invasive cancer,24.957x30.951
25x32,25,32,24.947,31.957,6976.06,9033.98,1,25x32,2993.375,381.090999999999,invasive cancer,24.947x31.957
25x33,25,33,24.942,32.964,6974.6,9327.85,1,25x33,2992.75,254.97905882353,invasive cancer,24.942x32.964
26x15,26,15,25.955,14.946,7269.7,4069.77,1,26x15,3119.375,2511.46858823529,immune infiltrate,25.955x14.946
26x16,26,16,25.976,15.928,7275.82,4356.34,1,26x16,3122.0,2388.48752941176,immune infiltrate,25.976x15.928
26x17,26,17,25.965,16.922,7272.62,4646.41,1,26x17,3120.625,2264.00364705882,immune infiltrate,25.965x16.922
26x18,26,18,25.901,17.991,7253.97,4958.37,1,26x18,3112.625,2130.12711764706,immune infiltrate,25.901x17.991
26x19,26,19,25.968,18.937,7273.49,5234.44,1,26x19,3121.0,2011.65452941176,immune infiltrate,25.968x18.937
26x20,26,20,25.962,19.927,7271.74,5523.34,1,26x20,3120.25,1887.67158823529,immune infiltrate,25.962x19.927
26x21,26,21,25.949,20.928,7267.96,5815.46,1,26x21,3118.625,1762.31105882353,invasive cancer,25.949x20.928
26x22,26,22,25.964,21.941,7272.33,6111.08,1,26x22,3120.5,1635.44770588235,invasive cancer,25.964x21.941
26x23,26,23,25.944,22.921,7266.5,6397.06,1,26x23,3118.0,1512.71711764706,invasive cancer,25.944x22.921
26x24,26,24,25.95,23.934,7268.25,6692.68,1,26x24,3118.75,1385.85376470588,invasive cancer,25.95x23.934
26x25,26,25,25.945,24.939,7266.79,6985.96,1,26x25,3118.125,1259.99229411765,invasive cancer,25.945x24.939
26x26,26,26,25.944,25.889,7266.5,7263.2,1,26x26,3118.0,1141.01876470588,invasive cancer,25.944x25.889
26x27,26,27,25.934,26.928,7263.59,7566.4,1,26x27,3116.75,1010.89929411765,invasive cancer,25.934x26.928
26x28,26,28,25.937,27.941,7264.46,7862.02,1,26x28,3117.125,884.035941176471,invasive cancer,25.937x27.941
26x29,26,29,25.943,28.943,7266.21,8154.42,1,26x29,3117.875,758.550176470588,invasive cancer,25.943x28.943
26x30,26,30,25.939,29.92,7265.04,8439.54,1,26x30,3117.375,636.195294117647,invasive cancer,25.939x29.92
26x31,26,31,25.951,30.924,7268.54,8732.53,1,26x31,3118.875,510.45905882353,invasive cancer,25.951x30.924
26x32,26,32,25.951,31.949,7268.54,9031.65,1,26x32,3118.875,382.092882352941,invasive cancer,25.951x31.949
26x33,26,33,25.951,32.954,7268.54,9324.93,1,26x33,3118.875,256.231411764706,invasive cancer,25.951x32.954
27x16,27,16,26.909,15.912,7547.62,4351.67,1,27x16,3238.625,2390.49129411765,immune infiltrate,26.909x15.912
27x17,27,17,26.909,16.903,7547.62,4640.87,1,27x17,3238.625,2266.38311764706,immune infiltrate,26.909x16.903
27x18,27,18,26.885,17.96,7540.62,4949.33,1,27x18,3235.625,2134.00941176471,immune infiltrate,26.885x17.96
27x19,27,19,26.891,18.902,7542.37,5224.22,1,27x19,3236.375,2016.03776470588,immune infiltrate,26.891x18.902
27x20,27,20,26.879,19.9,7538.88,5515.46,1,27x20,3234.875,1891.05294117647,immune infiltrate,26.879x19.9
27x21,27,21,26.88,20.916,7539.17,5811.96,1,27x21,3235.0,1763.81388235294,immune infiltrate,26.88x20.916
27x22,27,22,26.885,21.926,7540.62,6106.7,1,27x22,3235.625,1637.32623529412,invasive cancer,26.885x21.926
27x23,27,23,26.889,22.888,7541.79,6387.43,1,27x23,3236.125,1516.84988235294,invasive cancer,26.889x22.888
27x24,27,24,26.906,23.944,7546.74,6695.6,1,27x24,3238.25,1384.60141176471,invasive cancer,26.906x23.944
27x25,27,25,26.894,24.921,7543.25,6980.71,1,27x25,3236.75,1262.24652941176,invasive cancer,26.894x24.921
27x26,27,26,26.901,25.911,7545.29,7269.62,1,27x26,3237.625,1138.26358823529,invasive cancer,26.901x25.911
27x27,27,27,26.887,26.916,7541.21,7562.9,1,27x27,3235.875,1012.40211764706,invasive cancer,26.887x26.916
27x28,27,28,26.873,27.923,7537.13,7856.76,1,27x28,3234.125,886.290176470588,invasive cancer,26.873x27.923
27x29,27,29,26.872,28.928,7536.84,8150.05,1,27x29,3234.0,760.428705882353,invasive cancer,26.872x28.928
27x30,27,30,26.894,29.916,7543.25,8438.37,1,27x30,3236.75,636.696235294117,invasive cancer,26.894x29.916
27x31,27,31,26.879,30.906,7538.88,8727.27,1,27x31,3234.875,512.713294117647,invasive cancer,26.879x30.906
27x32,27,32,26.887,31.931,7541.21,9026.39,1,27x32,3235.875,384.347117647059,invasive cancer,26.887x31.931
28x16,28,16,27.861,15.934,7824.95,4358.09,1,28x16,3357.625,2387.73611764706,immune infiltrate,27.861x15.934
28x17,28,17,27.882,16.921,7831.06,4646.12,1,28x17,3360.25,2264.12888235294,immune infiltrate,27.882x16.921
28x18,28,18,27.883,17.949,7831.35,4946.12,1,28x18,3360.375,2135.387,immune infiltrate,27.883x17.949
28x19,28,19,27.873,18.929,7828.44,5232.1,1,28x19,3359.125,2012.65641176471,immune infiltrate,27.873x18.929
28x20,28,20,27.867,19.934,7826.69,5525.39,1,28x20,3358.375,1886.79494117647,immune infiltrate,27.867x19.934
28x21,28,21,27.88,20.939,7830.48,5818.67,1,28x21,3360.0,1760.93347058824,immune infiltrate,27.88x20.939
28x22,28,22,27.879,21.935,7830.19,6109.33,1,28x22,3359.875,1636.19911764706,invasive cancer,27.879x21.935
28x23,28,23,27.878,22.907,7829.9,6392.98,1,28x23,3359.75,1514.47041176471,invasive cancer,27.878x22.907
28x24,28,24,27.868,23.925,7826.98,6690.05,1,28x24,3358.5,1386.98088235294,invasive cancer,27.868x23.925
28x25,28,25,27.875,24.915,7829.02,6978.96,1,28x25,3359.375,1262.99794117647,invasive cancer,27.875x24.915
28x26,28,26,27.87,25.974,7827.57,7288.0,1,28x26,3358.75,1130.37376470588,invasive cancer,27.87x25.974
28x27,28,27,27.863,26.919,7825.53,7563.77,1,28x27,3357.875,1012.02641176471,invasive cancer,27.863x26.919
28x28,28,28,27.877,27.932,7829.61,7859.39,1,28x28,3359.625,885.16305882353,invasive cancer,27.877x27.932
28x29,28,29,27.876,28.939,7829.31,8153.26,1,28x29,3359.5,759.051117647059,invasive cancer,27.876x28.939
28x30,28,30,27.871,29.958,7827.86,8450.63,1,28x30,3358.875,631.436352941177,invasive cancer,27.871x29.958
28x31,28,31,27.879,30.942,7830.19,8737.78,1,28x31,3359.875,508.204823529411,invasive cancer,27.879x30.942
29x17,29,17,28.937,16.924,8138.4,4647.0,1,29x17,3492.125,2263.75317647059,immune infiltrate,28.937x16.924
29x18,29,18,28.882,17.957,8122.38,4948.45,1,29x18,3485.25,2134.38511764706,immune infiltrate,28.882x17.957
29x19,29,19,28.897,18.933,8126.74,5233.27,1,29x19,3487.125,2012.15547058824,immune infiltrate,28.897x18.933
29x20,29,20,28.902,19.95,8128.2,5530.06,1,29x20,3487.75,1884.79117647059,immune infiltrate,28.902x19.95
29x21,29,21,28.9,20.929,8127.62,5815.75,1,29x21,3487.5,1762.18582352941,immune infiltrate,28.9x20.929
29x22,29,22,28.906,21.92,8129.37,6104.95,1,29x22,3488.25,1638.07764705882,undetermined,28.906x21.92
29x23,29,23,28.895,22.932,8126.16,6400.27,1,29x23,3486.875,1511.33952941176,invasive cancer,28.895x22.932
29x24,29,24,28.905,23.932,8129.08,6692.1,1,29x24,3488.125,1386.10423529412,invasive cancer,28.905x23.932
29x25,29,25,28.916,24.934,8132.28,6984.5,1,29x25,3489.5,1260.61847058824,invasive cancer,28.916x24.934
29x26,29,26,28.904,25.945,8128.78,7279.54,1,29x26,3488.0,1134.00558823529,invasive cancer,28.904x25.945
29x27,29,27,28.882,26.929,8122.38,7566.69,1,29x27,3485.25,1010.77405882353,invasive cancer,28.882x26.929
29x28,29,28,28.876,27.952,8120.63,7865.23,1,29x28,3484.5,882.658352941176,invasive cancer,28.876x27.952
29x29,29,29,28.885,28.94,8123.25,8153.55,1,29x29,3485.625,758.925882352941,invasive cancer,28.885x28.94
29x30,29,30,28.888,29.967,8124.12,8453.25,1,29x30,3486.0,630.309235294118,invasive cancer,28.888x29.967
2x12,2,12,1.983,11.984,286.36,3205.39,1,2x12,122.875,2882.41552941176,undetermined,1.983x11.984
2x13,2,13,1.977,12.984,284.61,3497.21,1,2x13,122.125,2757.18023529412,immune infiltrate,1.977x12.984
2x14,2,14,1.974,13.98,283.74,3787.87,1,2x14,121.75,2632.44588235294,invasive cancer,1.974x13.98
2x15,2,15,1.979,14.982,285.19,4080.28,1,2x15,122.375,2506.96011764706,invasive cancer,1.979x14.982
2x16,2,16,1.982,15.961,286.07,4365.97,1,2x16,122.75,2384.35476470588,invasive cancer,1.982x15.961
2x17,2,17,1.969,16.985,282.28,4664.8,1,2x17,121.125,2256.11382352941,invasive cancer,1.969x16.985
2x18,2,18,1.987,17.983,287.53,4956.04,1,2x18,123.375,2131.129,invasive cancer,1.987x17.983
30x18,30,18,29.907,17.924,8420.97,4938.82,1,30x18,3613.375,2138.51788235294,immune infiltrate,29.907x17.924
30x19,30,19,29.914,18.914,8423.01,5227.73,1,30x19,3614.25,2014.53494117647,immune infiltrate,29.914x18.914
30x20,30,20,29.912,19.925,8422.43,5522.76,1,30x20,3614.0,1887.92205882353,immune infiltrate,29.912x19.925
30x21,30,21,29.911,20.913,8422.14,5811.08,1,30x21,3613.875,1764.18958823529,immune infiltrate,29.911x20.913
30x23,30,23,29.908,22.924,8421.26,6397.94,1,30x23,3613.5,1512.34141176471,invasive cancer,29.908x22.924
30x24,30,24,29.934,23.882,8428.84,6677.51,1,30x24,3616.75,1392.366,invasive cancer,29.934x23.882
30x25,30,25,29.911,24.906,8422.14,6976.33,1,30x25,3613.875,1264.12505882353,invasive cancer,29.911x24.906
30x26,30,26,29.902,25.907,8419.51,7268.45,1,30x26,3612.75,1138.76452941176,invasive cancer,29.902x25.907
30x27,30,27,29.891,26.924,8416.31,7565.23,1,30x27,3611.375,1011.40023529412,invasive cancer,29.891x26.924
30x28,30,28,29.898,27.908,8418.35,7852.39,1,30x28,3612.25,888.168705882353,invasive cancer,29.898x27.908
30x29,30,29,29.898,28.93,8418.35,8150.63,1,30x29,3612.25,760.178235294118,invasive cancer,29.898x28.93
30x30,30,30,29.898,29.936,8418.35,8444.21,1,30x30,3612.25,634.191529411765,invasive cancer,29.898x29.936
31x19,31,19,30.948,18.922,8724.23,5230.06,1,31x19,3743.5,2013.53305882353,immune infiltrate,30.948x18.922
31x20,31,20,30.942,19.914,8722.48,5519.55,1,31x20,3742.75,1889.29964705882,immune infiltrate,30.942x19.914
