,x_spot,y_spot,new_x_spot,new_y_spot,pixel_x_spot,pixel_y_spot,selected,sp_loc,pixel_x_meta,pixel_y_meta,label,sp_loc_decimals_meta
19x18,19,18,18.906,17.955,5204.49,4921.44,1,19x18,2238.25,2127.61705882353,connective tissue,18.906x17.955
19x19,19,19,18.939,18.946,5214.08,5209.09,1,19x19,2242.375,2003.91694117647,immune infiltrate,18.939x18.946
19x20,19,20,18.943,19.945,5215.25,5499.06,1,19x20,2242.875,1879.21823529412,undetermined,18.943x19.945
19x21,19,21,18.949,20.955,5216.99,5792.23,1,19x21,2243.625,1753.14647058824,adipose tissue,18.949x20.955
19x22,19,22,18.928,21.96,5210.89,6083.95,1,19x22,2241.0,1627.69882352941,adipose tissue,18.928x21.96
19x23,19,23,18.93,22.959,5211.47,6373.92,1,19x23,2241.25,1503.00011764706,adipose tissue,18.93x22.959
19x24,19,24,18.951,23.977,5217.57,6669.41,1,19x24,2243.875,1375.92976470588,adipose tissue,18.951x23.977
19x25,19,25,18.969,24.962,5222.8,6955.32,1,19x25,2246.125,1252.97858823529,adipose tissue,18.969x24.962
19x26,19,26,18.958,25.976,5219.6,7249.65,1,19x26,2244.75,1126.40752941176,undetermined,18.958x25.976
19x27,19,27,18.947,26.997,5216.41,7546.01,1,19x27,2243.375,998.962705882353,undetermined,18.947x26.997
19x28,19,28,18.949,28.002,5216.99,7837.73,1,19x28,2243.625,873.51505882353,undetermined,18.949x28.002
19x29,19,29,18.948,28.985,5216.7,8123.06,1,19x29,2243.5,750.813529411765,adipose tissue,18.948x28.985
19x30,19,30,18.936,29.998,5213.21,8417.1,1,19x30,2242.0,624.367294117647,adipose tissue,18.936x29.998
19x31,19,31,18.935,31.016,5212.92,8712.59,1,19x31,2241.875,497.296941176471,adipose tissue,18.935x31.016
19x32,19,32,18.952,32.056,5217.86,9014.46,1,19x32,2244.0,367.480470588236,adipose tissue,18.952x32.056
19x9,19,9,18.92,8.936,5208.56,2303.54,1,19x9,2240.0,3253.40047058824,connective tissue,18.92x8.936
20x10,20,10,20.006,9.909,5524.21,2585.97,1,20x10,2375.75,3131.94717647059,connective tissue,20.006x9.909
20x11,20,11,19.998,10.932,5521.89,2882.91,1,20x11,2374.75,3004.25270588235,connective tissue,19.998x10.932
20x12,20,12,19.992,11.931,5520.14,3172.88,1,20x12,2374.0,2879.554,connective tissue,19.992x11.931
20x13,20,13,20.024,12.915,5529.44,3458.5,1,20x13,2378.0,2756.72764705882,connective tissue,20.024x12.915
20x14,20,14,20.015,13.899,5526.83,3744.12,1,20x14,2376.875,2633.90129411765,breast glands,20.015x13.899
20x15,20,15,19.993,14.95,5520.43,4049.19,1,20x15,2374.125,2502.71176470588,breast glands,19.993x14.95
20x16,20,16,20.004,15.903,5523.63,4325.81,1,20x16,2375.5,2383.75494117647,undetermined,20.004x15.903
20x17,20,17,20.022,16.934,5528.86,4625.08,1,20x17,2377.75,2255.06188235294,connective tissue,20.022x16.934
20x18,20,18,20.023,17.938,5529.15,4916.5,1,20x18,2377.875,2129.73905882353,immune infiltrate,20.023x17.938
20x19,20,19,19.997,18.929,5521.6,5204.16,1,20x19,2374.625,2006.03894117647,immune infiltrate,19.997x18.929
20x20,20,20,20.003,19.915,5523.34,5490.36,1,20x20,2375.375,1882.96294117647,adipose tissue,20.003x19.915
20x21,20,21,20.028,20.949,5530.61,5790.49,1,20x21,2378.5,1753.89541176471,adipose tissue,20.028x20.949
20x22,20,22,19.969,21.932,5513.46,6075.82,1,20x22,2371.125,1631.19388235294,adipose tissue,19.969x21.932
20x23,20,23,20.03,22.934,5531.19,6366.67,1,20x23,2378.75,1506.12070588235,adipose tissue,20.03x22.934
20x24,20,24,20.002,23.95,5523.05,6661.57,1,20x24,2375.25,1379.3,adipose tissue,20.002x23.95
20x25,20,25,20.005,24.966,5523.92,6956.48,1,20x25,2375.625,1252.47929411765,adipose tissue,20.005x24.966
20x26,20,26,20.032,25.956,5531.77,7243.85,1,20x26,2379.0,1128.904,adipose tissue,20.032x25.956
20x27,20,27,19.99,26.97,5519.56,7538.17,1,20x27,2373.75,1002.33294117647,adipose tissue,19.99x26.97
20x28,20,28,20.0,27.996,5522.47,7835.99,1,20x28,2375.0,874.264,adipose tissue,20.0x27.996
20x29,20,29,19.971,29.034,5514.04,8137.28,1,20x29,2371.375,744.697176470588,adipose tissue,19.971x29.034
20x30,20,30,20.001,29.989,5522.76,8414.48,1,20x30,2375.125,625.490705882353,adipose tissue,20.001x29.989
20x31,20,31,20.017,31.028,5527.41,8716.07,1,20x31,2377.125,495.79905882353,adipose tissue,20.017x31.028
20x32,20,32,20.02,32.05,5528.28,9012.72,1,20x32,2377.5,368.229411764707,adipose tissue,20.02x32.05
20x9,20,9,19.928,9.006,5501.54,2323.86,1,20x9,2366.0,3244.66282352941,connective tissue,19.928x9.006
21x10,21,10,20.919,9.936,5789.58,2593.81,1,21x10,2489.875,3128.57694117647,connective tissue,20.919x9.936
21x11,21,11,20.904,10.909,5785.22,2876.23,1,21x11,2488.0,3007.12364705882,connective tissue,20.904x10.909
21x12,21,12,20.92,11.932,5789.87,3173.17,1,21x12,2490.0,2879.42917647059,connective tissue,20.92x11.932
21x13,21,13,20.905,12.921,5785.51,3460.25,1,21x13,2488.125,2755.97870588235,connective tissue,20.905x12.921
21x14,21,14,20.925,14.018,5791.33,3778.67,1,21x14,2490.625,2619.04729411765,breast glands,20.925x14.018
21x15,21,15,20.934,14.945,5793.94,4047.74,1,21x15,2491.75,2503.33588235294,breast glands,20.934x14.945
21x16,21,16,20.925,15.94,5791.33,4336.55,1,21x16,2490.625,2379.13647058824,connective tissue,20.925x15.94
21x17,21,17,20.921,16.943,5790.16,4627.69,1,21x17,2490.125,2253.93847058823,connective tissue,20.921x16.943
21x18,21,18,20.91,17.947,5786.97,4919.12,1,21x18,2488.75,2128.61564705882,immune infiltrate,20.91x17.947
21x19,21,19,20.939,18.942,5795.39,5207.93,1,21x19,2492.375,2004.41623529412,immune infiltrate,20.939x18.942
21x20,21,20,20.906,19.946,5785.8,5499.36,1,21x20,2488.25,1879.09341176471,adipose tissue,20.906x19.946
21x21,21,21,20.925,20.956,5791.33,5792.52,1,21x21,2490.625,1753.02164705882,adipose tissue,20.925x20.956
21x22,21,22,20.934,21.955,5793.94,6082.5,1,21x22,2491.75,1628.32294117647,adipose tissue,20.934x21.955
21x23,21,23,20.938,22.919,5795.1,6362.31,1,21x23,2492.25,1507.99305882353,adipose tissue,20.938x22.919
21x24,21,24,20.944,23.974,5796.85,6668.54,1,21x24,2493.0,1376.30423529412,adipose tissue,20.944x23.974
21x25,21,25,20.972,24.914,5804.99,6941.39,1,21x25,2496.5,1258.97011764706,adipose tissue,20.972x24.914
21x26,21,26,20.929,25.964,5792.49,7246.17,1,21x26,2491.125,1127.90541176471,adipose tissue,20.929x25.964
21x27,21,27,20.925,27.018,5791.33,7552.11,1,21x27,2490.625,996.341411764706,adipose tissue,20.925x27.018
21x28,21,28,20.914,28.003,5788.13,7838.02,1,21x28,2489.25,873.390235294118,adipose tissue,20.914x28.003
21x29,21,29,20.937,29.026,5794.81,8134.96,1,21x29,2492.125,745.695764705883,adipose tissue,20.937x29.026
21x30,21,30,20.93,30.021,5792.78,8423.77,1,21x30,2491.25,621.496352941177,adipose tissue,20.93x30.021
21x31,21,31,20.934,31.03,5793.94,8716.65,1,21x31,2491.75,495.549411764706,adipose tissue,20.934x31.03
21x9,21,9,20.873,8.964,5776.21,2311.67,1,21x9,2484.125,3249.90541176471,connective tissue,20.873x8.964
22x10,22,10,21.928,9.876,6082.85,2576.39,1,22x10,2616.0,3136.06635294118,connective tissue,21.928x9.876
22x11,22,11,21.91,10.9,6077.62,2873.62,1,22x11,2613.75,3008.24705882353,connective tissue,21.91x10.9
22x12,22,12,21.937,11.902,6085.47,3164.47,1,22x12,2617.125,2883.17388235294,undetermined,21.937x11.902
22x13,22,13,21.9,12.882,6074.72,3448.93,1,22x13,2612.5,2760.84682352941,connective tissue,21.9x12.882
22x14,22,14,21.934,13.896,6084.6,3743.25,1,22x14,2616.75,2634.27576470588,undetermined,21.934x13.896
22x15,22,15,21.931,14.91,6083.73,4037.58,1,22x15,2616.375,2507.70470588235,undetermined,21.931x14.91
22x16,22,16,21.963,15.903,6093.03,4325.81,1,22x16,2620.375,2383.75494117647,breast glands,21.963x15.903
22x17,22,17,21.944,16.919,6087.5,4620.72,1,22x17,2618.0,2256.93423529412,breast glands,21.944x16.919
22x18,22,18,21.942,17.904,6086.92,4906.63,1,22x18,2617.75,2133.98305882353,undetermined,21.942x17.904
22x19,22,19,21.947,18.911,6088.38,5198.93,1,22x19,2618.375,2008.28576470588,immune infiltrate,21.947x18.911
22x20,22,20,21.931,19.944,6083.73,5498.77,1,22x20,2616.375,1879.34305882353,adipose tissue,21.931x19.944
22x21,22,21,21.907,20.924,6076.75,5783.23,1,22x21,2613.375,1757.016,adipose tissue,21.907x20.924
22x22,22,22,21.958,21.915,6091.57,6070.89,1,22x22,2619.75,1633.31588235294,adipose tissue,21.958x21.915
22x23,22,23,21.931,22.922,6083.73,6363.18,1,22x23,2616.375,1507.61858823529,adipose tissue,21.931x22.922
22x24,22,24,21.963,23.928,6093.03,6655.19,1,22x24,2620.375,1382.04611764706,adipose tissue,21.963x23.928
22x25,22,25,21.952,24.927,6089.83,6945.16,1,22x25,2619.0,1257.34741176471,adipose tissue,21.952x24.927
22x26,22,26,21.891,25.959,6072.1,7244.72,1,22x26,2611.375,1128.52952941176,adipose tissue,21.891x25.959
22x27,22,27,21.951,27.005,6089.54,7548.33,1,22x27,2618.875,997.964117647059,adipose tissue,21.951x27.005
22x28,22,28,22.007,27.904,6105.82,7809.28,1,22x28,2625.875,885.747764705882,adipose tissue,22.007x27.904
22x29,22,29,21.958,28.974,6091.57,8119.86,1,22x29,2619.75,752.186588235294,adipose tissue,21.958x28.974
22x30,22,30,21.957,30.006,6091.28,8419.42,1,22x30,2619.625,623.368705882353,adipose tissue,21.957x30.006
22x31,22,31,21.975,30.988,6096.51,8704.46,1,22x31,2621.875,500.792,adipose tissue,21.975x30.988
22x9,22,9,21.928,8.924,6082.85,2300.06,1,22x9,2616.0,3254.89835294118,connective tissue,21.928x8.924
23x10,23,10,23.046,9.979,6407.81,2606.29,1,23x10,2755.75,3123.20952941176,undetermined,23.046x9.979
23x11,23,11,23.05,10.98,6408.97,2896.84,1,23x11,2756.25,2998.26117647059,adipose tissue,23.05x10.98
23x12,23,12,23.026,11.984,6401.99,3188.27,1,23x12,2753.25,2872.93835294118,adipose tissue,23.026x11.984
23x13,23,13,23.036,12.964,6404.9,3472.73,1,23x13,2754.5,2750.61129411765,adipose tissue,23.036x12.964
23x14,23,14,23.034,13.968,6404.32,3764.15,1,23x14,2754.25,2625.28847058824,connective tissue,23.034x13.968
23x15,23,15,23.026,14.951,6401.99,4049.48,1,23x15,2753.25,2502.58694117647,connective tissue,23.026x14.951
23x16,23,16,23.046,15.984,6407.81,4349.33,1,23x16,2755.75,2373.64423529412,breast glands,23.046x15.984
23x17,23,17,23.026,16.973,6401.99,4636.4,1,23x17,2753.25,2250.19376470588,undetermined,23.026x16.973
23x18,23,18,23.019,17.99,6399.96,4931.6,1,23x18,2752.375,2123.24823529412,connective tissue,23.019x17.99
23x19,23,19,23.024,18.99,6401.41,5221.86,1,23x19,2753.0,1998.42470588235,undetermined,23.024x18.99
23x20,23,20,23.066,19.994,6413.62,5513.29,1,23x20,2758.25,1873.10188235294,adipose tissue,23.066x19.994
23x21,23,21,23.052,20.977,6409.55,5798.62,1,23x21,2756.5,1750.40035294118,adipose tissue,23.052x20.977
23x22,23,22,23.036,21.987,6404.9,6091.79,1,23x22,2754.5,1624.32858823529,adipose tissue,23.036x21.987
23x23,23,23,23.019,22.98,6399.96,6380.02,1,23x23,2752.375,1500.37882352941,adipose tissue,23.019x22.98
23x24,23,24,23.029,23.999,6402.87,6675.8,1,23x24,2753.625,1373.18364705882,adipose tissue,23.029x23.999
23x25,23,25,23.034,25.017,6404.32,6971.29,1,23x25,2754.25,1246.11329411765,adipose tissue,23.034x25.017
23x26,23,26,23.043,26.018,6406.94,7261.84,1,23x26,2755.375,1121.16494117647,adipose tissue,23.043x26.018
23x27,23,27,23.015,27.011,6398.8,7550.08,1,23x27,2751.875,997.215176470589,adipose tissue,23.015x27.011
23x28,23,28,23.025,28.046,6401.7,7850.5,1,23x28,2753.125,868.022823529412,adipose tissue,23.025x28.046
23x29,23,29,23.03,29.054,6403.16,8143.09,1,23x29,2753.75,742.200705882353,adipose tissue,23.03x29.054
23x30,23,30,23.041,30.06,6406.35,8435.09,1,23x30,2755.125,616.628235294118,adipose tissue,23.041x30.06
23x31,23,31,23.025,31.038,6401.7,8718.97,1,23x31,2753.125,494.550823529412,adipose tissue,23.025x31.038
23x9,23,9,23.033,8.985,6404.03,2317.76,1,23x9,2754.125,3247.28411764706,connective tissue,23.033x8.985
24x10,24,10,24.005,9.953,6686.55,2598.74,1,24x10,2875.625,3126.45494117647,adipose tissue,24.005x9.953
24x11,24,11,24.009,10.972,6687.71,2894.52,1,24x11,2876.125,2999.25976470588,adipose tissue,24.009x10.972
24x12,24,12,24.016,11.96,6689.74,3181.3,1,24x12,2877.0,2875.93411764706,adipose tissue,24.016x11.96
24x13,24,13,23.992,12.957,6682.77,3470.7,1,24x13,2874.0,2751.48505882353,undetermined,23.992x12.957
24x14,24,14,24.009,13.968,6687.71,3764.15,1,24x14,2876.125,2625.28847058824,connective tissue,24.009x13.968
24x15,24,15,23.992,14.962,6682.77,4052.68,1,24x15,2874.0,2501.21388235294,connective tissue,23.992x14.962
24x16,24,16,24.01,15.986,6688.0,4349.91,1,24x16,2876.25,2373.39458823529,connective tissue,24.01x15.986
24x17,24,17,24.007,16.968,6687.13,4634.95,1,24x17,2875.875,2250.81788235294,connective tissue,24.007x16.968
24x18,24,18,23.999,18.002,6684.8,4935.08,1,24x18,2874.875,2121.75035294118,connective tissue,23.999x18.002
24x19,24,19,24.002,18.982,6685.68,5219.54,1,24x19,2875.25,1999.42329411765,undetermined,24.002x18.982
24x20,24,20,24.004,19.979,6686.26,5508.93,1,24x20,2875.5,1874.97423529412,adipose tissue,24.004x19.979
24x21,24,21,24.011,20.987,6688.29,5801.52,1,24x21,2876.375,1749.15211764706,adipose tissue,24.011x20.987
24x23,24,23,24.006,22.979,6686.84,6379.73,1,24x23,2875.75,1500.50364705882,adipose tissue,24.006x22.979
24x24,24,24,24.018,24.02,6690.33,6681.89,1,24x24,2877.25,1370.56235294118,adipose tissue,24.018x24.02
24x25,24,25,24.025,25.02,6692.36,6972.16,1,24x25,2878.125,1245.73882352941,adipose tissue,24.025x25.02
24x26,24,26,24.023,26.027,6691.78,7264.45,1,24x26,2877.875,1120.04152941176,adipose tissue,24.023x26.027
24x27,24,27,23.983,27.029,6680.15,7555.3,1,24x27,2872.875,994.968352941176,adipose tissue,23.983x27.029
24x28,24,28,23.992,28.066,6682.77,7856.3,1,24x28,2874.0,865.526352941177,adipose tissue,23.992x28.066
24x29,24,29,24.009,29.053,6687.71,8142.8,1,24x29,2876.125,742.325529411765,adipose tissue,24.009x29.053
24x30,24,30,24.011,30.065,6688.29,8436.54,1,24x30,2876.375,616.004117647059,adipose tissue,24.011x30.065
24x9,24,9,24.014,8.989,6689.16,2318.92,1,24x9,2876.75,3246.78482352941,connective tissue,24.014x8.989
25x10,25,10,24.958,9.964,6963.54,2601.93,1,25x10,2994.75,3125.08188235294,adipose tissue,24.958x9.964
25x11,25,11,25.002,10.947,6976.33,2887.26,1,25x11,3000.25,3002.38035294118,adipose tissue,25.002x10.947
25x12,25,12,24.979,11.932,6969.65,3173.17,1,25x12,2997.375,2879.42917647059,undetermined,24.979x11.932
25x13,25,13,24.979,12.931,6969.65,3463.15,1,25x13,2997.375,2754.73047058824,breast glands,24.979x12.931
25x14,25,14,24.975,13.936,6968.48,3754.86,1,25x14,2996.875,2629.28282352941,connective tissue,24.975x13.936
25x15,25,15,24.983,14.935,6970.81,4044.84,1,25x15,2997.875,2504.58411764706,connective tissue,24.983x14.935
25x16,25,16,24.986,15.959,6971.68,4342.07,1,25x16,2998.25,2376.76482352941,connective tissue,24.986x15.959
25x17,25,17,24.98,16.939,6969.94,4626.53,1,25x17,2997.5,2254.43776470588,connective tissue,24.98x16.939
25x18,25,18,24.976,17.978,6968.77,4928.11,1,25x18,2997.0,2124.74611764706,connective tissue,24.976x17.978
25x19,25,19,24.953,18.963,6962.09,5214.02,1,25x19,2994.125,2001.79494117647,adipose tissue,24.953x18.963
25x20,25,20,24.977,19.962,6969.06,5504.0,1,25x20,2997.125,1877.09623529412,adipose tissue,24.977x19.962
25x21,25,21,24.96,20.98,6964.12,5799.49,1,25x21,2995.0,1750.02588235294,adipose tissue,24.96x20.98
25x22,25,22,24.986,21.995,6971.68,6094.11,1,25x22,2998.25,1623.33,adipose tissue,24.986x21.995
25x23,25,23,24.983,22.96,6970.81,6374.21,1,25x23,2997.875,1502.87529411765,adipose tissue,24.983x22.96
25x24,25,24,25.008,24.002,6978.08,6676.67,1,25x24,3001.0,1372.80917647059,adipose tissue,25.008x24.002
25x25,25,25,25.007,24.979,6977.78,6960.26,1,25x25,3000.875,1250.85658823529,adipose tissue,25.007x24.979
25x26,25,26,24.997,25.98,6974.88,7250.81,1,25x26,2999.625,1125.90823529412,adipose tissue,24.997x25.98
25x27,25,27,25.01,27.003,6978.66,7547.75,1,25x27,3001.25,998.213764705882,adipose tissue,25.01x27.003
25x28,25,28,24.979,28.028,6969.65,7845.27,1,25x28,2997.375,870.269647058823,adipose tissue,24.979x28.028
25x29,25,29,24.973,29.048,6967.9,8141.34,1,25x29,2996.625,742.949647058824,adipose tissue,24.973x29.048
25x30,25,30,24.98,30.036,6969.94,8428.13,1,25x30,2997.5,619.624,adipose tissue,24.98x30.036
25x9,25,9,24.979,8.954,6969.65,2308.77,1,25x9,2997.375,3251.15364705882,connective tissue,24.979x8.954
26x10,26,10,25.934,9.949,7247.22,2597.58,1,26x10,3116.75,3126.95423529412,connective tissue,25.934x9.949
26x11,26,11,25.939,10.949,7248.68,2887.84,1,26x11,3117.375,3002.13070588235,connective tissue,25.939x10.949
26x12,26,12,25.923,11.928,7244.03,3172.01,1,26x12,3115.375,2879.92847058824,undetermined,25.923x11.928
26x13,26,13,25.942,12.931,7249.55,3463.15,1,26x13,3117.75,2754.73047058824,breast glands,25.942x12.931
26x14,26,14,25.942,13.924,7249.55,3751.38,1,26x14,3117.75,2630.78070588235,undetermined,25.942x13.924
26x15,26,15,25.951,14.962,7252.16,4052.68,1,26x15,3118.875,2501.21388235294,connective tissue,25.951x14.962
26x16,26,16,25.949,15.946,7251.58,4338.3,1,26x16,3118.625,2378.38752941176,connective tissue,25.949x15.946
26x17,26,17,25.959,16.946,7254.49,4628.56,1,26x17,3119.875,2253.564,connective tissue,25.959x16.946
26x18,26,18,25.939,17.974,7248.68,4926.95,1,26x18,3117.375,2125.24541176471,connective tissue,25.939x17.974
26x19,26,19,25.932,18.949,7246.64,5209.96,1,26x19,3116.5,2003.54247058824,undetermined,25.932x18.949
26x20,26,20,25.956,19.952,7253.62,5501.1,1,26x20,3119.5,1878.34447058824,adipose tissue,25.956x19.952
26x21,26,21,25.943,20.964,7249.84,5794.84,1,26x21,3117.875,1752.02305882353,adipose tissue,25.943x20.964
26x22,26,22,25.955,21.981,7253.33,6090.04,1,26x22,3119.375,1625.07752941176,adipose tissue,25.955x21.981
26x23,26,23,25.935,22.968,7247.51,6376.54,1,26x23,3116.875,1501.87670588235,adipose tissue,25.935x22.968
26x24,26,24,25.961,23.98,7255.07,6670.28,1,26x24,3120.125,1375.55529411765,adipose tissue,25.961x23.98
26x25,26,25,25.945,24.991,7250.42,6963.74,1,26x25,3118.125,1249.35870588235,adipose tissue,25.945x24.991
26x26,26,26,25.939,25.978,7248.68,7250.23,1,26x26,3117.375,1126.15788235294,adipose tissue,25.939x25.978
26x27,26,27,25.93,27.012,7246.06,7550.37,1,26x27,3116.25,997.090352941177,adipose tissue,25.93x27.012
26x28,26,28,25.957,28.021,7253.91,7843.24,1,26x28,3119.625,871.143411764706,adipose tissue,25.957x28.021
27x10,27,10,26.956,9.923,7544.27,2590.03,1,27x10,3244.5,3130.19964705882,connective tissue,26.956x9.923
27x11,27,11,26.958,10.905,7544.85,2875.07,1,27x11,3244.75,3007.62294117647,connective tissue,26.958x10.905
27x12,27,12,26.959,11.903,7545.15,3164.76,1,27x12,3244.875,2883.04905882353,connective tissue,26.959x11.903
27x13,27,13,26.969,12.922,7548.05,3460.54,1,27x13,3246.125,2755.85388235294,connective tissue,26.969x12.922
27x14,27,14,26.96,13.908,7545.44,3746.74,1,27x14,3245.0,2632.77788235294,connective tissue,26.96x13.908
27x15,27,15,26.981,14.918,7551.54,4039.9,1,27x15,3247.625,2506.70611764706,connective tissue,26.981x14.918
27x16,27,16,26.984,15.922,7552.41,4331.33,1,27x16,3248.0,2381.38329411765,connective tissue,26.984x15.922
27x17,27,17,26.963,16.939,7546.31,4626.53,1,27x17,3245.375,2254.43776470588,connective tissue,26.963x16.939
27x18,27,18,26.981,17.951,7551.54,4920.28,1,27x18,3247.625,2128.11635294118,connective tissue,26.981x17.951
27x19,27,19,26.982,18.929,7551.83,5204.16,1,27x19,3247.75,2006.03894117647,undetermined,26.982x18.929
27x20,27,20,26.975,19.946,7549.8,5499.36,1,27x20,3246.875,1879.09341176471,breast glands,26.975x19.946
27x21,27,21,27.001,20.95,7557.35,5790.78,1,27x21,3250.125,1753.77058823529,breast glands,27.001x20.95
27x22,27,22,26.979,21.942,7550.96,6078.72,1,27x22,3247.375,1629.94564705882,undetermined,26.979x21.942
27x23,27,23,26.975,22.918,7549.8,6362.02,1,27x23,3246.875,1508.11788235294,adipose tissue,26.975x22.918
27x24,27,24,26.974,23.971,7549.51,6667.67,1,27x24,3246.75,1376.67870588235,adipose tissue,26.974x23.971
27x25,27,25,26.975,24.955,7549.8,6953.29,1,27x25,3246.875,1253.85235294118,adipose tissue,26.975x24.955
27x26,27,26,27.0,25.964,7557.06,7246.17,1,27x26,3250.0,1127.90541176471,adipose tissue,27.0x25.964
27x27,27,27,26.972,26.985,7548.92,7542.53,1,27x27,3246.5,1000.46058823529,adipose tissue,26.972x26.985
27x28,27,28,27.049,27.921,7571.3,7814.22,1,27x28,3256.125,883.625764705882,adipose tissue,27.049x27.921
28x10,28,10,27.911,9.947,7821.85,2597.0,1,28x10,3363.875,3127.20388235294,connective tissue,27.911x9.947
28x11,28,11,27.914,10.925,7822.72,2880.88,1,28x11,3364.25,3005.12647058823,connective tissue,27.914x10.925
28x12,28,12,27.934,11.923,7828.54,3170.56,1,28x12,3366.75,2880.55258823529,connective tissue,27.934x11.923
28x13,28,13,27.929,12.925,7827.08,3461.41,1,28x13,3366.125,2755.47941176471,connective tissue,27.929x12.925
28x14,28,14,27.932,13.917,7827.95,3749.35,1,28x14,3366.5,2631.65447058824,connective tissue,27.932x13.917
28x15,28,15,27.933,14.92,7828.24,4040.48,1,28x15,3366.625,2506.45647058823,connective tissue,27.933x14.92
28x16,28,16,27.933,15.953,7828.24,4340.33,1,28x16,3366.625,2377.51376470588,connective tissue,27.933x15.953
28x17,28,17,27.943,16.941,7831.15,4627.11,1,28x17,3367.875,2254.18811764706,connective tissue,27.943x16.941
28x18,28,18,27.933,17.952,7828.24,4920.57,1,28x18,3366.625,2127.99152941176,undetermined,27.933x17.952
28x19,28,19,27.938,18.941,7829.7,5207.64,1,28x19,3367.25,2004.54105882353,breast glands,27.938x18.941
28x20,28,20,27.949,19.938,7832.9,5497.03,1,28x20,3368.625,1880.092,breast glands,27.949x19.938
28x21,28,21,27.934,20.945,7828.54,5789.33,1,28x21,3366.75,1754.39470588235,breast glands,27.934x20.945
28x22,28,22,27.944,21.937,7831.44,6077.27,1,28x22,3368.0,1630.56976470588,breast glands,27.944x21.937
28x23,28,23,27.94,22.944,7830.28,6369.57,1,28x23,3367.5,1504.87247058824,adipose tissue,27.94x22.944
28x24,28,24,27.933,23.967,7828.24,6666.51,1,28x24,3366.625,1377.178,adipose tissue,27.933x23.967
28x25,28,25,27.941,24.974,7830.57,6958.81,1,28x25,3367.625,1251.48070588235,adipose tissue,27.941x24.974
28x26,28,26,27.994,25.936,7845.97,7238.04,1,28x26,3374.25,1131.40047058824,adipose tissue,27.994x25.936
29x10,29,10,28.966,9.928,8128.49,2591.48,1,29x10,3495.75,3129.57552941176,undetermined,28.966x9.928
29x11,29,11,28.978,10.911,8131.98,2876.81,1,29x11,3497.25,3006.874,connective tissue,28.978x10.911
29x12,29,12,28.948,11.922,8123.26,3170.27,1,29x12,3493.5,2880.67741176471,connective tissue,28.948x11.922
29x13,29,13,28.958,12.889,8126.17,3450.96,1,29x13,3494.75,2759.97305882353,connective tissue,28.958x12.889
29x14,29,14,28.956,13.947,8125.59,3758.06,1,29x14,3494.5,2627.90976470588,connective tissue,28.956x13.947
29x15,29,15,28.943,14.905,8121.81,4036.13,1,29x15,3492.875,2508.32882352941,connective tissue,28.943x14.905
29x16,29,16,28.973,15.951,8130.53,4339.75,1,29x16,3496.625,2377.76341176471,connective tissue,28.973x15.951
29x17,29,17,28.957,16.921,8125.88,4621.3,1,29x17,3494.625,2256.68458823529,connective tissue,28.957x16.921
29x18,29,18,28.944,17.945,8122.1,4918.54,1,29x18,3493.0,2128.86529411765,breast glands,28.944x17.945
29x19,29,19,28.928,18.926,8117.45,5203.29,1,29x19,3491.0,2006.41341176471,breast glands,28.928x18.926
29x20,29,20,28.947,19.938,8122.97,5497.03,1,29x20,3493.375,1880.092,breast glands,28.947x19.938
29x21,29,21,28.939,20.941,8120.64,5788.17,1,29x21,3492.375,1754.894,breast glands,28.939x20.941
29x22,29,22,28.964,21.942,8127.91,6078.72,1,29x22,3495.5,1629.94564705882,breast glands,28.964x21.942
29x23,29,23,28.949,22.933,8123.55,6366.38,1,29x23,3493.625,1506.24552941176,adipose tissue,28.949x22.933
29x24,29,24,28.969,23.978,8129.36,6669.7,1,29x24,3496.125,1375.80494117647,adipose tissue,28.969x23.978
30x11,30,11,29.962,10.937,8417.99,2884.36,1,30x11,3620.25,3003.62858823529,connective tissue,29.962x10.937
30x12,30,12,29.956,11.926,8416.24,3171.43,1,30x12,3619.5,2880.17811764706,connective tissue,29.956x11.926
30x13,30,13,29.953,12.889,8415.37,3450.96,1,30x13,3619.125,2759.97305882353,connective tissue,29.953x12.889
30x14,30,14,29.968,13.909,8419.73,3747.03,1,30x14,3621.0,2632.65305882353,connective tissue,29.968x13.909
30x15,30,15,29.976,14.894,8422.06,4032.94,1,30x15,3622.0,2509.70188235294,connective tissue,29.976x14.894
30x16,30,16,29.976,15.923,8422.06,4331.62,1,30x16,3622.0,2381.25847058824,connective tissue,29.976x15.923
30x17,30,17,29.966,16.903,8419.15,4616.08,1,30x17,3620.75,2258.93141176471,connective tissue,29.966x16.903
30x18,30,18,29.925,17.966,8407.23,4924.63,1,30x18,3615.625,2126.244,breast glands,29.925x17.966
30x19,30,19,29.953,18.937,8415.37,5206.48,1,30x19,3619.125,2005.04035294118,breast glands,29.953x18.937
30x20,30,20,29.976,19.92,8422.06,5491.81,1,30x20,3622.0,1882.33882352941,breast glands,29.976x19.92
30x21,30,21,29.977,20.935,8422.35,5786.43,1,30x21,3622.125,1755.64294117647,breast glands,29.977x20.935
30x23,30,23,29.967,22.933,8419.44,6366.38,1,30x23,3620.875,1506.24552941176,undetermined,29.967x22.933
31x10,31,10,31.012,9.904,8723.18,2584.52,1,31x10,3751.5,3132.57129411765,undetermined,31.012x9.904
31x11,31,11,31.022,10.892,8726.08,2871.3,1,31x11,3752.75,3009.24564705882,connective tissue,31.022x10.892
